@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric

@data
708,'2019/02/08 17:35:58:144',4,81.304764,148.525009,220.774261,238.791855,239.460419,255.069061,69.537453,140.497192,197.928665,225.958908,232.804153,240.955475,0.043826,0.043602,0.020268,0.047921,0.036848,0.027185,0,306.246429,0,0,0,97.998856,0,3.409999,1
709,'2019/02/08 17:35:58:210',4,79.337585,145.362045,217.647736,242.880737,239.161774,262.005615,66.384674,136.150253,210.335236,232.154358,229.496872,248.939087,0.043641,0.043795,0.025712,0.048597,0.047391,0.025177,0,306.246429,0,0,0,97.998856,0,3.409999,1
710,'2019/02/08 17:35:58:210',4,79.337585,145.362045,217.647736,242.880737,239.161774,262.005615,66.384674,136.150253,210.335236,232.154358,229.496872,248.939087,0.043641,0.043795,0.025712,0.048597,0.047391,0.025177,0,306.246429,0,0,0,97.998856,0,3.409999,1
711,'2019/02/08 17:35:58:276',4,79.318779,145.205551,217.143692,239.021317,239.888153,257.539001,66.772522,136.731293,194.02002,219.0858,225.961685,234.672272,0.043542,0.043241,0.024048,0.04801,0.036639,0.025865,0,306.246429,0,0,0,97.998856,0,3.409999,1
712,'2019/02/08 17:35:58:277',4,79.318779,145.205551,217.143692,239.021317,239.888153,257.539001,66.772522,136.731293,194.02002,219.0858,225.961685,234.672272,0.043542,0.043241,0.024048,0.04801,0.036639,0.025865,0,306.246429,0,0,0,97.998856,0,3.409999,1
713,'2019/02/08 17:35:58:342',4,76.12767,142.557159,215.694702,239.579086,235.685318,257.532257,66.715172,135.271454,192.340866,216.497833,218.722015,232.292862,0.043529,0.044193,0.024665,0.048075,0.036786,0.026208,0,306.246429,0,0,0,97.998856,0,3.409999,1
714,'2019/02/08 17:35:58:342',4,76.12767,142.557159,215.694702,239.579086,235.685318,257.532257,66.715172,135.271454,192.340866,216.497833,218.722015,232.292862,0.043529,0.044193,0.024665,0.048075,0.036786,0.026208,0,306.246429,0,0,0,97.998856,0,3.409999,1
715,'2019/02/08 17:35:58:410',4,76.113037,143.161835,215.893723,241.416031,242.678192,260.588898,66.807045,135.256897,192.284317,216.500198,224.648315,233.785477,0.043981,0.043672,0.026906,0.048218,0.03682,0.026294,0,306.246429,0,0,0,97.998856,0,3.409999,1
716,'2019/02/08 17:35:58:411',4,76.113037,143.161835,215.893723,241.416031,242.678192,260.588898,66.807045,135.256897,192.284317,216.500198,224.648315,233.785477,0.043981,0.043672,0.026906,0.048218,0.03682,0.026294,0,306.246429,0,0,0,97.998856,0,3.409999,1
717,'2019/02/08 17:35:58:476',4,75.791573,143.277557,216.164291,240.679214,240.740646,258.243408,67.155571,135.489929,192.798737,219.583221,226.683716,234.969086,0.044126,0.043751,0.025344,0.048426,0.037102,0.028167,0,306.246429,0,0,0,97.998856,0,3.409999,1
718,'2019/02/08 17:35:58:477',4,75.791573,143.277557,216.164291,240.679214,240.740646,258.243408,67.155571,135.489929,192.798737,219.583221,226.683716,234.969086,0.044126,0.043751,0.025344,0.048426,0.037102,0.028167,0,306.246429,0,0,0,97.998856,0,3.409999,1
719,'2019/02/08 17:35:58:541',4,76.285881,144.054169,218.102707,222.476135,233.874802,240.570953,67.632629,135.597885,193.687866,219.836105,226.460571,235.427032,0.044218,0.045109,0.013922,0.048852,0.037062,0.027916,0,306.246429,0,0,0,97.998856,0,3.409999,1
720,'2019/02/08 17:35:58:542',4,76.285881,144.054169,218.102707,222.476135,233.874802,240.570953,67.632629,135.597885,193.687866,219.836105,226.460571,235.427032,0.044218,0.045109,0.013922,0.048852,0.037062,0.027916,0,306.246429,0,0,0,97.998856,0,3.409999,1
721,'2019/02/08 17:35:58:611',4,76.111679,144.083221,217.655334,223.111206,230.680099,240.147522,66.935249,133.971527,208.258804,232.450653,227.493256,248.647888,0.044355,0.044399,0.014266,0.049634,0.047388,0.028494,0,306.246429,0,0,0,97.998856,0,3.409999,1
722,'2019/02/08 17:35:58:611',4,76.111679,144.083221,217.655334,223.111206,230.680099,240.147522,66.935249,133.971527,208.258804,232.450653,227.493256,248.647888,0.044355,0.044399,0.014266,0.049634,0.047388,0.028494,0,306.246429,0,0,0,97.998856,0,3.409999,1
723,'2019/02/08 17:35:58:678',4,76.078102,144.10112,217.706314,223.359955,233.822311,238.964706,67.128212,133.805084,209.351456,226.909836,229.074234,241.917999,0.04433,0.044431,0.012862,0.049771,0.049638,0.023021,0,306.246429,0,0,0,97.998856,0,3.409999,1
724,'2019/02/08 17:35:58:679',4,76.078102,144.10112,217.706314,223.359955,233.822311,238.964706,67.128212,133.805084,209.351456,226.909836,229.074234,241.917999,0.04433,0.044431,0.012862,0.049771,0.049638,0.023021,0,306.246429,0,0,0,97.998856,0,3.409999,1
725,'2019/02/08 17:35:58:743',4,76.482704,144.882813,218.41983,223.865723,233.357224,239.70459,68.335922,134.146027,208.837692,232.520767,233.519424,249.581741,0.044428,0.044265,0.012577,0.050212,0.047217,0.028044,0,306.246429,0,0,0,97.998856,0,3.409999,1
726,'2019/02/08 17:35:58:743',4,76.482704,144.882813,218.41983,223.865723,233.357224,239.70459,68.335922,134.146027,208.837692,232.520767,233.519424,249.581741,0.044428,0.044265,0.012577,0.050212,0.047217,0.028044,0,306.246429,0,0,0,97.998856,0,3.409999,1
727,'2019/02/08 17:35:58:804',4,77.42588,146.224411,219.782257,226.084473,236.268524,241.63295,69.881638,135.886459,211.61084,235.03685,231.572998,251.856888,0.044407,0.044084,0.013352,0.050178,0.047683,0.027852,0,306.246429,0,0,0,97.998856,0,3.409999,1
728,'2019/02/08 17:35:58:805',4,77.42588,146.224411,219.782257,226.084473,236.268524,241.63295,69.881638,135.886459,211.61084,235.03685,231.572998,251.856888,0.044407,0.044084,0.013352,0.050178,0.047683,0.027852,0,306.246429,0,0,0,97.998856,0,3.409999,1
729,'2019/02/08 17:35:58:871',4,74.89135,145.140335,219.882904,234.226715,248.520706,250.246078,82.819565,147.617447,223.368622,245.115356,242.341705,261.865723,0.043623,0.043807,0.018344,0.050126,0.047982,0.027017,0,306.246429,0,0,0,97.998856,0,3.409999,1
730,'2019/02/08 17:35:58:871',4,74.89135,145.140335,219.882904,234.226715,248.520706,250.246078,82.819565,147.617447,223.368622,245.115356,242.341705,261.865723,0.043623,0.043807,0.018344,0.050126,0.047982,0.027017,0,306.246429,0,0,0,97.998856,0,3.409999,1
731,'2019/02/08 17:35:58:936',4,77.227867,148.429428,223.544998,250.051132,248.535904,267.787781,81.667297,145.920746,222.456833,244.710663,245.171738,261.223938,0.043801,0.044338,0.025607,0.050106,0.048177,0.026816,0,306.246429,0,0,0,97.998856,0,3.409999,1
732,'2019/02/08 17:35:58:936',4,77.227867,148.429428,223.544998,250.051132,248.535904,267.787781,81.667297,145.920746,222.456833,244.710663,245.171738,261.223938,0.043801,0.044338,0.025607,0.050106,0.048177,0.026816,0,306.246429,0,0,0,97.998856,0,3.409999,1
733,'2019/02/08 17:35:59:006',4,77.792152,149.975357,224.879379,247.496292,244.559784,265.449524,81.642517,146.063309,221.991882,245.870422,240.924576,263.541992,0.044555,0.044465,0.02317,0.05011,0.04859,0.028701,0,306.246429,0,0,0,97.998856,0,3.409999,1
734,'2019/02/08 17:35:59:007',4,77.792152,149.975357,224.879379,247.496292,244.559784,265.449524,81.642517,146.063309,221.991882,245.870422,240.924576,263.541992,0.044555,0.044465,0.02317,0.05011,0.04859,0.028701,0,306.246429,0,0,0,97.998856,0,3.409999,1
735,'2019/02/08 17:35:59:077',4,81.352303,147.856888,220.65036,246.562576,240.594788,265.315308,67.610947,135.890381,211.226288,236.146118,234.008698,252.567154,0.044303,0.044401,0.026423,0.050089,0.047407,0.028202,0,306.246429,0,0,0,97.998856,0,3.409999,1
736,'2019/02/08 17:35:59:077',4,81.352303,147.856888,220.65036,246.562576,240.594788,265.315308,67.610947,135.890381,211.226288,236.146118,234.008698,252.567154,0.044303,0.044401,0.026423,0.050089,0.047407,0.028202,0,306.246429,0,0,0,97.998856,0,3.409999,1
737,'2019/02/08 17:35:59:139',4,81.352303,147.856888,220.65036,246.562576,240.594788,265.315308,67.610947,135.890381,211.226288,236.146118,234.008698,252.567154,0.044303,0.044401,0.026423,0.050089,0.047407,0.028202,0,306.246429,0,0,0,97.998856,0,3.409999,1
738,'2019/02/08 17:35:59:140',4,81.352303,147.856888,220.65036,246.562576,240.594788,265.315308,67.610947,135.890381,211.226288,236.146118,234.008698,252.567154,0.044303,0.044401,0.026423,0.050089,0.047407,0.028202,0,306.246429,0,0,0,97.998856,0,3.409999,1
739,'2019/02/08 17:35:59:208',4,83.2285,154.781143,225.117432,244.64711,246.231491,262.87796,75.06102,139.50798,215.555984,239.578491,237.016769,256.998566,0.04417,0.042208,0.02205,0.050095,0.048807,0.028622,0,306.246429,0,0,0,97.998856,0,3.409999,1
740,'2019/02/08 17:35:59:209',4,83.2285,154.781143,225.117432,244.64711,246.231491,262.87796,75.06102,139.50798,215.555984,239.578491,237.016769,256.998566,0.04417,0.042208,0.02205,0.050095,0.048807,0.028622,0,306.246429,0,0,0,97.998856,0,3.409999,1
741,'2019/02/08 17:35:59:269',4,81.927216,152.137573,224.427429,244.192383,243.077072,262.319489,73.482567,138.353394,214.6474,239.402863,241.616379,256.06073,0.043953,0.043458,0.022445,0.050092,0.048559,0.028219,0,306.246429,0,0,0,97.998856,0,3.409999,1
742,'2019/02/08 17:35:59:269',4,81.927216,152.137573,224.427429,244.192383,243.077072,262.319489,73.482567,138.353394,214.6474,239.402863,241.616379,256.06073,0.043953,0.043458,0.022445,0.050092,0.048559,0.028219,0,306.246429,0,0,0,97.998856,0,3.409999,1
743,'2019/02/08 17:35:59:339',4,84.247276,153.588791,222.550018,242.655579,240.544434,260.47522,69.578812,135.378296,211.50589,240.741898,236.319046,258.605316,0.044114,0.041731,0.022705,0.050088,0.048909,0.032281,0,306.246429,0,0,0,97.998856,0,3.409999,1
744,'2019/02/08 17:35:59:340',4,84.247276,153.588791,222.550018,242.655579,240.544434,260.47522,69.578812,135.378296,211.50589,240.741898,236.319046,258.605316,0.044114,0.041731,0.022705,0.050088,0.048909,0.032281,0,306.246429,0,0,0,97.998856,0,3.409999,1
745,'2019/02/08 17:35:59:404',4,82.192093,151.447891,225.841919,252.478836,250.273346,264.071075,68.879242,135.349625,211.206879,235.902206,237.133926,253.189835,0.044452,0.045811,0.02207,0.049695,0.049138,0.02891,0,306.246429,0,0,0,97.998856,0,3.409999,1
746,'2019/02/08 17:35:59:404',4,82.192093,151.447891,225.841919,252.478836,250.273346,264.071075,68.879242,135.349625,211.206879,235.902206,237.133926,253.189835,0.044452,0.045811,0.02207,0.049695,0.049138,0.02891,0,306.246429,0,0,0,97.998856,0,3.409999,1
747,'2019/02/08 17:35:59:468',4,81.380745,151.808395,220.974854,242.618958,249.65126,261.531403,67.714691,134.687393,210.031906,237.149567,234.909943,254.212814,0.045736,0.041827,0.024193,0.049496,0.049848,0.030209,0,306.246429,0,0,0,97.998856,0,3.409999,1
748,'2019/02/08 17:35:59:468',4,81.380745,151.808395,220.974854,242.618958,249.65126,261.531403,67.714691,134.687393,210.031906,237.149567,234.909943,254.212814,0.045736,0.041827,0.024193,0.049496,0.049848,0.030209,0,306.246429,0,0,0,97.998856,0,3.409999,1
749,'2019/02/08 17:35:59:532',4,80.906639,150.638458,220.653488,242.26535,235.069092,261.744904,67.742905,134.25032,209.81279,237.719284,237.106262,253.579147,0.045227,0.042436,0.02423,0.049666,0.049744,0.029541,0,306.246429,0,0,0,97.998856,0,3.409999,1
750,'2019/02/08 17:35:59:532',4,80.906639,150.638458,220.653488,242.26535,235.069092,261.744904,67.742905,134.25032,209.81279,237.719284,237.106262,253.579147,0.045227,0.042436,0.02423,0.049666,0.049744,0.029541,0,306.246429,0,0,0,97.998856,0,3.409999,1
751,'2019/02/08 17:35:59:596',4,79.968376,150.318298,220.424484,242.436966,237.165314,261.347229,68.074951,134.266617,209.794739,225.852341,236.038376,241.612671,0.045786,0.042273,0.024112,0.049745,0.049905,0.024318,0,306.246429,0,0,0,97.998856,0,3.409999,1
752,'2019/02/08 17:35:59:596',4,79.968376,150.318298,220.424484,242.436966,237.165314,261.347229,68.074951,134.266617,209.794739,225.852341,236.038376,241.612671,0.045786,0.042273,0.024112,0.049745,0.049905,0.024318,0,306.246429,0,0,0,97.998856,0,3.409999,1
753,'2019/02/08 17:35:59:663',4,79.844742,150.19577,220.485794,240.107834,239.37796,258.417145,67.156532,134.428131,203.556747,229.507568,236.691238,244.244278,0.045828,0.042429,0.022398,0.049976,0.044636,0.028615,0,306.246429,0,0,0,97.998856,0,3.409999,1
754,'2019/02/08 17:35:59:664',4,79.844742,150.19577,220.485794,240.107834,239.37796,258.417145,67.156532,134.428131,203.556747,229.507568,236.691238,244.244278,0.045828,0.042429,0.022398,0.049976,0.044636,0.028615,0,306.246429,0,0,0,97.998856,0,3.409999,1
755,'2019/02/08 17:35:59:729',4,76.245308,146.601791,217.699097,237.152313,231.882645,255.757126,68.839668,133.722641,202.537018,227.782532,235.714264,243.111847,0.045108,0.042658,0.022874,0.050104,0.044691,0.028492,0,306.246429,0,0,0,97.998856,0,3.409999,1
756,'2019/02/08 17:35:59:730',4,76.245308,146.601791,217.699097,237.152313,231.882645,255.757126,68.839668,133.722641,202.537018,227.782532,235.714264,243.111847,0.045108,0.042658,0.022874,0.050104,0.044691,0.028492,0,306.246429,0,0,0,97.998856,0,3.409999,1
757,'2019/02/08 17:35:59:798',4,78.348419,147.002121,221.571243,250.677414,248.955963,260.871674,66.047897,133.072952,201.561096,227.475693,236.656433,242.707886,0.044621,0.046057,0.02301,0.050032,0.045002,0.02844,0,306.246429,0,0,0,97.998856,0,3.409999,1
758,'2019/02/08 17:35:59:798',4,78.348419,147.002121,221.571243,250.677414,248.955963,260.871674,66.047897,133.072952,201.561096,227.475693,236.656433,242.707886,0.044621,0.046057,0.02301,0.050032,0.045002,0.02844,0,306.246429,0,0,0,97.998856,0,3.409999,1
759,'2019/02/08 17:35:59:866',4,80.567436,149.399323,220.838409,240.682068,238.123428,259.313995,68.480377,136.134094,204.59021,231.024429,239.184845,245.702087,0.044501,0.043638,0.023126,0.049948,0.045306,0.028665,0,306.246429,0,0,0,97.998856,0,3.409999,1
760,'2019/02/08 17:35:59:866',4,80.567436,149.399323,220.838409,240.682068,238.123428,259.313995,68.480377,136.134094,204.59021,231.024429,239.184845,245.702087,0.044501,0.043638,0.023126,0.049948,0.045306,0.028665,0,306.246429,0,0,0,97.998856,0,3.409999,1
761,'2019/02/08 17:35:59:935',4,100.136406,168.908646,243.471329,252.124954,250.090271,263.99527,68.767395,136.047043,204.976089,233.299652,236.158585,248.032639,0.043352,0.04604,0.011614,0.049927,0.045795,0.030294,0,306.246429,0,0,0,97.998856,0,3.409999,1
762,'2019/02/08 17:35:59:935',4,100.136406,168.908646,243.471329,252.124954,250.090271,263.99527,68.767395,136.047043,204.976089,233.299652,236.158585,248.032639,0.043352,0.04604,0.011614,0.049927,0.045795,0.030294,0,306.246429,0,0,0,97.998856,0,3.409999,1
763,'2019/02/08 17:36:23:066',5,62.815708,89.441116,61.650185,47.770653,56.216637,36.912655,70.410538,48.268337,46.874668,37.987984,43.068478,68.726868,0.009408,0.019318,0.012422,0.026313,0.013263,0.006832,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
764,'2019/02/08 17:36:23:068',5,62.815708,89.441116,61.650185,47.770653,56.216637,36.912655,70.410538,48.268337,46.874668,37.987984,43.068478,68.726868,0.009408,0.019318,0.012422,0.026313,0.013263,0.006832,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
765,'2019/02/08 17:36:23:140',5,62.685795,86.271606,59.661205,50.420605,59.025215,40.783623,70.587097,48.411854,37.270653,29.513399,36.06023,32.271618,0.011442,0.018787,0.013546,0.026473,0.006754,0.003148,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
766,'2019/02/08 17:36:23:140',5,62.685795,86.271606,59.661205,50.420605,59.025215,40.783623,70.587097,48.411854,37.270653,29.513399,36.06023,32.271618,0.011442,0.018787,0.013546,0.026473,0.006754,0.003148,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
767,'2019/02/08 17:36:23:209',5,62.711132,85.333748,59.304863,53.019608,61.956417,44.150635,69.600639,48.81876,41.579075,33.246243,40.407562,32.867477,0.012143,0.018581,0.014877,0.026744,0.009486,0.005822,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
768,'2019/02/08 17:36:23:209',5,62.711132,85.333748,59.304863,53.019608,61.956417,44.150635,69.600639,48.81876,41.579075,33.246243,40.407562,32.867477,0.012143,0.018581,0.014877,0.026744,0.009486,0.005822,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
769,'2019/02/08 17:36:23:279',5,62.082359,82.303032,57.58437,48.689983,57.799362,40.967628,70.212746,49.410225,32.961296,31.254242,37.41293,38.701908,0.014558,0.018564,0.014164,0.026622,0.003975,0.000799,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
770,'2019/02/08 17:36:23:279',5,62.082359,82.303032,57.58437,48.689983,57.799362,40.967628,70.212746,49.410225,32.961296,31.254242,37.41293,38.701908,0.014558,0.018564,0.014164,0.026622,0.003975,0.000799,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
771,'2019/02/08 17:36:23:353',5,63.810646,87.169502,60.19722,48.838562,57.857548,39.510059,69.39312,49.327923,15.097925,32.069164,40.132084,30.229906,0.011676,0.01936,0.01371,0.026675,0.006951,0.009041,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
772,'2019/02/08 17:36:23:354',5,63.810646,87.169502,60.19722,48.838562,57.857548,39.510059,69.39312,49.327923,15.097925,32.069164,40.132084,30.229906,0.011676,0.01936,0.01371,0.026675,0.006951,0.009041,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
773,'2019/02/08 17:36:23:427',5,64.458519,88.487183,61.330753,45.21064,53.703773,34.552876,68.572937,47.462624,28.966221,28.681068,35.317287,32.647903,0.011402,0.019408,0.011476,0.026596,0.002252,0.002059,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
774,'2019/02/08 17:36:23:427',5,64.458519,88.487183,61.330753,45.21064,53.703773,34.552876,68.572937,47.462624,28.966221,28.681068,35.317287,32.647903,0.011402,0.019408,0.011476,0.026596,0.002252,0.002059,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
775,'2019/02/08 17:36:23:502',5,64.411148,88.19973,60.448013,45.187962,53.688801,34.579422,68.246384,46.686249,44.743874,33.376781,34.778374,31.975159,0.011759,0.019054,0.011537,0.026712,0.011963,0.008519,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
776,'2019/02/08 17:36:23:502',5,64.411148,88.19973,60.448013,45.187962,53.688801,34.579422,68.246384,46.686249,44.743874,33.376781,34.778374,31.975159,0.011759,0.019054,0.011537,0.026712,0.011963,0.008519,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
777,'2019/02/08 17:36:23:576',5,64.494141,85.300354,58.660198,47.28479,55.974506,37.892376,68.205765,46.70369,42.468014,31.310804,32.139145,31.884975,0.013692,0.018481,0.012729,0.02672,0.010378,0.007034,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
778,'2019/02/08 17:36:23:576',5,64.494141,85.300354,58.660198,47.28479,55.974506,37.892376,68.205765,46.70369,42.468014,31.310804,32.139145,31.884975,0.013692,0.018481,0.012729,0.02672,0.010378,0.007034,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
779,'2019/02/08 17:36:23:661',5,62.830482,86.072136,59.610439,50.111877,58.970306,40.99707,70.3937,48.859539,44.415077,35.12479,39.712223,34.786972,0.011968,0.018867,0.014026,0.026737,0.010848,0.005927,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
780,'2019/02/08 17:36:23:661',5,62.830482,86.072136,59.610439,50.111877,58.970306,40.99707,70.3937,48.859539,44.415077,35.12479,39.712223,34.786972,0.011968,0.018867,0.014026,0.026737,0.010848,0.005927,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
781,'2019/02/08 17:36:23:725',5,62.126427,84.765923,58.636066,49.803692,58.522083,40.208076,71.219147,50.156437,45.734921,35.62746,42.186199,35.432453,0.011996,0.019064,0.012562,0.026743,0.011268,0.006348,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
782,'2019/02/08 17:36:23:726',5,62.126427,84.765923,58.636066,49.803692,58.522083,40.208076,71.219147,50.156437,45.734921,35.62746,42.186199,35.432453,0.011996,0.019064,0.012562,0.026743,0.011268,0.006348,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
783,'2019/02/08 17:36:23:794',5,61.790188,84.516403,58.496655,30.348734,39.787384,28.138714,71.315865,50.172451,46.328293,37.028057,40.533924,38.654903,0.011905,0.019033,0.019706,0.026631,0.011585,0.004881,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
784,'2019/02/08 17:36:23:794',5,61.790188,84.516403,58.496655,30.348734,39.787384,28.138714,71.315865,50.172451,46.328293,37.028057,40.533924,38.654903,0.011905,0.019033,0.019706,0.026631,0.011585,0.004881,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
785,'2019/02/08 17:36:23:875',5,61.525402,82.860474,56.099869,42.78278,55.832752,32.578018,71.397346,50.298508,48.847359,36.252918,41.939899,37.002316,0.011332,0.019612,0.010856,0.026629,0.013034,0.006973,1.059998,42,0.130001,5,0.06,123.470825,109,3.309998,-1
