@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric

@data
5975,'2018/10/17 13:57:34:620',17,157,3,896,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5976,'2018/10/17 13:57:34:623',17,157,3,896,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5977,'2018/10/17 13:57:34:633',17,155,2,897,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5978,'2018/10/17 13:57:34:642',17,156,0,895,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5979,'2018/10/17 13:57:34:684',17,160,0,898,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5980,'2018/10/17 13:57:34:685',17,160,0,898,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5981,'2018/10/17 13:57:34:866',17,142,5,897,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5982,'2018/10/17 13:57:34:867',17,142,5,897,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5983,'2018/10/17 13:57:34:878',17,142,5,897,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5984,'2018/10/17 13:57:34:886',17,142,5,897,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5985,'2018/10/17 13:57:34:920',17,155,2,897,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5986,'2018/10/17 13:57:34:921',17,155,2,897,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5987,'2018/10/17 13:57:34:931',17,159,0,897,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5988,'2018/10/17 13:57:34:942',17,156,7,895,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5989,'2018/10/17 13:57:34:952',17,156,7,895,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5990,'2018/10/17 13:57:34:962',17,156,7,895,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5991,'2018/10/17 13:57:34:971',17,172,0,897,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5992,'2018/10/17 13:57:35:019',17,170,2,897,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5993,'2018/10/17 13:57:35:019',17,170,2,897,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5994,'2018/10/17 13:57:35:248',17,142,0,896,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5995,'2018/10/17 13:57:35:248',17,142,0,896,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5996,'2018/10/17 13:57:35:290',17,152,3,896,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5997,'2018/10/17 13:57:35:291',17,152,3,896,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5998,'2018/10/17 13:57:35:302',17,152,3,896,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
5999,'2018/10/17 13:57:35:409',17,154,0,897,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6000,'2018/10/17 13:57:35:410',17,154,0,897,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6001,'2018/10/17 13:57:35:606',17,152,0,899,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6002,'2018/10/17 13:57:35:606',17,152,0,899,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6003,'2018/10/17 13:57:35:747',17,150,4,897,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6004,'2018/10/17 13:57:35:747',17,150,4,897,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6005,'2018/10/17 13:57:35:759',17,156,4,898,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6006,'2018/10/17 13:57:35:934',17,119,8,895,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6007,'2018/10/17 13:57:35:935',17,119,8,895,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6008,'2018/10/17 13:57:35:993',17,140,4,896,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6009,'2018/10/17 13:57:35:994',17,140,4,896,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6010,'2018/10/17 13:57:36:067',17,137,0,891,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6011,'2018/10/17 13:57:36:068',17,137,0,891,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6012,'2018/10/17 13:57:36:078',17,137,0,891,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6013,'2018/10/17 13:57:36:257',17,133,2,890,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6014,'2018/10/17 13:57:36:258',17,133,2,890,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6015,'2018/10/17 13:57:36:269',17,133,2,890,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6016,'2018/10/17 13:57:36:314',17,159,3,889,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6017,'2018/10/17 13:57:36:315',17,159,3,889,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6018,'2018/10/17 13:57:36:368',17,150,0,889,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6019,'2018/10/17 13:57:36:369',17,150,0,889,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6020,'2018/10/17 13:57:36:379',17,150,0,889,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6021,'2018/10/17 13:57:36:404',17,145,0,890,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6022,'2018/10/17 13:57:36:404',17,145,0,890,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6023,'2018/10/17 13:57:36:415',17,145,0,890,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6024,'2018/10/17 13:57:36:599',17,151,1,889,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6025,'2018/10/17 13:57:36:600',17,151,1,889,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6026,'2018/10/17 13:57:36:645',17,155,0,891,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6027,'2018/10/17 13:57:36:646',17,155,0,891,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6028,'2018/10/17 13:57:36:680',17,139,0,891,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6029,'2018/10/17 13:57:36:680',17,139,0,891,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6030,'2018/10/17 13:57:36:690',17,139,0,891,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6031,'2018/10/17 13:57:36:737',17,157,2,891,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6032,'2018/10/17 13:57:36:737',17,157,2,891,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6033,'2018/10/17 13:57:36:989',17,158,5,890,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6034,'2018/10/17 13:57:36:990',17,158,5,890,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6035,'2018/10/17 13:57:37:001',17,158,5,890,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6036,'2018/10/17 13:57:37:010',17,142,4,888,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6037,'2018/10/17 13:57:37:082',17,148,0,889,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6038,'2018/10/17 13:57:37:083',17,148,0,889,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6039,'2018/10/17 13:57:37:266',17,144,0,892,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6040,'2018/10/17 13:57:37:266',17,144,0,892,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6041,'2018/10/17 13:57:37:327',17,146,3,889,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6042,'2018/10/17 13:57:37:327',17,146,3,889,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6043,'2018/10/17 13:57:37:622',17,122,0,892,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6044,'2018/10/17 13:57:37:623',17,122,0,892,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6045,'2018/10/17 13:57:37:632',17,122,0,892,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6046,'2018/10/17 13:57:37:678',17,120,6,890,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6047,'2018/10/17 13:57:37:679',17,120,6,890,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6048,'2018/10/17 13:57:37:689',17,120,6,890,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6049,'2018/10/17 13:57:37:920',17,164,9,892,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6050,'2018/10/17 13:57:37:921',17,164,9,892,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6051,'2018/10/17 13:57:37:930',17,164,9,892,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6052,'2018/10/17 13:57:37:953',17,166,0,891,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6053,'2018/10/17 13:57:37:953',17,166,0,891,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6054,'2018/10/17 13:57:37:965',17,166,0,891,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6055,'2018/10/17 13:57:38:013',17,157,2,890,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6056,'2018/10/17 13:57:38:013',17,157,2,890,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6057,'2018/10/17 13:57:38:024',17,150,4,890,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6058,'2018/10/17 13:57:38:256',17,152,6,889,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6059,'2018/10/17 13:57:38:257',17,152,6,889,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6060,'2018/10/17 13:57:38:348',17,149,5,885,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6061,'2018/10/17 13:57:38:348',17,149,5,885,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6062,'2018/10/17 13:57:38:599',17,150,3,864,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6063,'2018/10/17 13:57:38:599',17,150,3,864,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6064,'2018/10/17 13:57:38:640',17,140,0,863,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6065,'2018/10/17 13:57:38:641',17,140,0,863,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6066,'2018/10/17 13:57:38:651',17,140,0,863,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6067,'2018/10/17 13:57:38:676',17,138,8,862,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6068,'2018/10/17 13:57:38:676',17,138,8,862,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6069,'2018/10/17 13:57:38:687',17,138,8,862,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6070,'2018/10/17 13:57:38:734',17,134,1,869,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6071,'2018/10/17 13:57:38:735',17,134,1,869,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6072,'2018/10/17 13:57:38:988',17,142,7,872,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6073,'2018/10/17 13:57:38:989',17,142,7,872,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6074,'2018/10/17 13:57:39:042',17,145,3,872,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6075,'2018/10/17 13:57:39:042',17,145,3,872,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6076,'2018/10/17 13:57:39:053',17,145,3,872,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6077,'2018/10/17 13:57:39:087',17,159,3,879,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6078,'2018/10/17 13:57:39:087',17,159,3,879,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6079,'2018/10/17 13:57:39:097',17,159,3,879,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6080,'2018/10/17 13:57:39:266',17,137,14,883,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6081,'2018/10/17 13:57:39:267',17,137,14,883,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6082,'2018/10/17 13:57:39:311',17,131,5,880,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6083,'2018/10/17 13:57:39:311',17,131,5,880,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6084,'2018/10/17 13:57:39:398',17,148,2,883,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6085,'2018/10/17 13:57:39:399',17,148,2,883,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6086,'2018/10/17 13:57:39:409',17,148,2,883,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6087,'2018/10/17 13:57:39:526',17,132,0,882,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6088,'2018/10/17 13:57:39:527',17,132,0,882,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6089,'2018/10/17 13:57:39:641',17,152,0,882,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6090,'2018/10/17 13:57:39:642',17,152,0,882,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6091,'2018/10/17 13:57:39:652',17,152,0,882,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6092,'2018/10/17 13:57:39:661',17,141,3,883,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6093,'2018/10/17 13:57:39:677',17,146,3,880,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6094,'2018/10/17 13:57:39:683',17,146,3,880,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6095,'2018/10/17 13:57:39:692',17,144,0,880,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6096,'2018/10/17 13:57:39:703',17,144,0,880,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6097,'2018/10/17 13:57:39:738',17,150,0,883,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6098,'2018/10/17 13:57:39:738',17,150,0,883,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6099,'2018/10/17 13:57:39:920',17,143,11,879,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6100,'2018/10/17 13:57:39:920',17,143,11,879,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6101,'2018/10/17 13:57:40:004',17,158,2,880,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6102,'2018/10/17 13:57:40:005',17,158,2,880,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6103,'2018/10/17 13:57:40:016',17,158,2,880,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6104,'2018/10/17 13:57:40:025',17,158,0,880,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6105,'2018/10/17 13:57:40:035',17,152,0,878,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6106,'2018/10/17 13:57:40:087',17,147,6,876,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6107,'2018/10/17 13:57:40:087',17,147,6,876,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6108,'2018/10/17 13:57:40:313',17,120,0,879,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6109,'2018/10/17 13:57:40:314',17,120,0,879,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6110,'2018/10/17 13:57:40:324',17,120,0,879,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6111,'2018/10/17 13:57:40:412',17,128,0,879,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6112,'2018/10/17 13:57:40:412',17,128,0,879,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6113,'2018/10/17 13:57:40:648',17,125,2,868,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6114,'2018/10/17 13:57:40:648',17,125,2,868,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6115,'2018/10/17 13:57:40:659',17,125,2,868,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6116,'2018/10/17 13:57:40:724',17,125,4,871,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6117,'2018/10/17 13:57:40:724',17,125,4,871,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6118,'2018/10/17 13:57:40:735',17,125,4,871,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6119,'2018/10/17 13:57:41:066',17,81,0,882,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6120,'2018/10/17 13:57:41:067',17,81,0,882,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6121,'2018/10/17 13:57:41:077',17,81,0,882,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6122,'2018/10/17 13:57:41:107',17,76,0,878,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6123,'2018/10/17 13:57:41:107',17,76,0,878,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6124,'2018/10/17 13:57:41:117',17,76,0,878,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6125,'2018/10/17 13:57:41:127',17,81,0,880,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6126,'2018/10/17 13:57:41:598',17,98,11,881,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6127,'2018/10/17 13:57:41:599',17,98,11,881,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6128,'2018/10/17 13:57:41:619',17,92,1,881,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6129,'2018/10/17 13:57:41:619',17,92,1,881,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6130,'2018/10/17 13:57:41:665',17,101,0,880,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6131,'2018/10/17 13:57:41:665',17,101,0,880,1.53,42,0.130001,5,47,?,109,3.309998,0.02,?
6132,'2018/10/17 13:58:19:065',18,179,682,2,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6133,'2018/10/17 13:58:19:066',18,179,682,2,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6134,'2018/10/17 13:58:19:076',18,179,682,2,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6135,'2018/10/17 13:58:19:097',18,168,664,1,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6136,'2018/10/17 13:58:19:097',18,168,664,1,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6137,'2018/10/17 13:58:19:108',18,168,664,1,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6138,'2018/10/17 13:58:19:118',18,168,664,1,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6139,'2018/10/17 13:58:19:395',18,209,729,2,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6140,'2018/10/17 13:58:19:395',18,209,729,2,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6141,'2018/10/17 13:58:19:406',18,209,729,2,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6142,'2018/10/17 13:58:19:463',18,204,742,1,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6143,'2018/10/17 13:58:19:463',18,204,742,1,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6144,'2018/10/17 13:58:19:475',18,204,742,1,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6145,'2018/10/17 13:58:19:491',18,209,747,7,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6146,'2018/10/17 13:58:19:495',18,209,747,7,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6147,'2018/10/17 13:58:19:504',18,229,753,0,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6148,'2018/10/17 13:58:19:514',18,250,751,2,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6149,'2018/10/17 13:58:19:545',18,273,753,5,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6150,'2018/10/17 13:58:19:546',18,273,753,5,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6151,'2018/10/17 13:58:19:557',18,273,753,5,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6152,'2018/10/17 13:58:19:567',18,263,749,1,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6153,'2018/10/17 13:58:19:813',18,329,771,5,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6154,'2018/10/17 13:58:19:813',18,329,771,5,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6155,'2018/10/17 13:58:20:127',18,161,791,0,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6156,'2018/10/17 13:58:20:128',18,161,791,0,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6157,'2018/10/17 13:58:20:138',18,161,791,0,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6158,'2018/10/17 13:58:20:172',18,139,791,4,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6159,'2018/10/17 13:58:20:173',18,139,791,4,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6160,'2018/10/17 13:58:20:183',18,139,791,4,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6161,'2018/10/17 13:58:20:471',18,168,801,48,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6162,'2018/10/17 13:58:20:472',18,168,801,48,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6163,'2018/10/17 13:58:20:628',18,144,764,70,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6164,'2018/10/17 13:58:20:629',18,144,764,70,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6165,'2018/10/17 13:58:20:700',18,129,771,66,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6166,'2018/10/17 13:58:20:700',18,129,771,66,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6167,'2018/10/17 13:58:20:785',18,150,776,65,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6168,'2018/10/17 13:58:20:785',18,150,776,65,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6169,'2018/10/17 13:58:20:874',18,161,767,85,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6170,'2018/10/17 13:58:20:875',18,161,767,85,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6171,'2018/10/17 13:58:20:904',18,154,766,82,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6172,'2018/10/17 13:58:20:905',18,154,766,82,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6173,'2018/10/17 13:58:21:183',18,140,763,113,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6174,'2018/10/17 13:58:21:184',18,140,763,113,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6175,'2018/10/17 13:58:21:193',18,140,763,113,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6176,'2018/10/17 13:58:21:238',18,146,762,115,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6177,'2018/10/17 13:58:21:239',18,146,762,115,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6178,'2018/10/17 13:58:21:249',18,146,762,115,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6179,'2018/10/17 13:58:21:431',18,135,745,125,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6180,'2018/10/17 13:58:21:432',18,135,745,125,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6181,'2018/10/17 13:58:21:497',18,143,746,106,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6182,'2018/10/17 13:58:21:498',18,143,746,106,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6183,'2018/10/17 13:58:21:688',18,157,756,129,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6184,'2018/10/17 13:58:21:688',18,157,756,129,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6185,'2018/10/17 13:58:21:727',18,156,760,131,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6186,'2018/10/17 13:58:21:728',18,156,760,131,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6187,'2018/10/17 13:58:21:739',18,156,760,131,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6188,'2018/10/17 13:58:21:792',18,143,760,128,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6189,'2018/10/17 13:58:21:793',18,143,760,128,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6190,'2018/10/17 13:58:21:803',18,143,760,128,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6191,'2018/10/17 13:58:21:876',18,142,768,127,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6192,'2018/10/17 13:58:21:877',18,142,768,127,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6193,'2018/10/17 13:58:21:887',18,142,768,127,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6194,'2018/10/17 13:58:21:982',18,150,777,134,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6195,'2018/10/17 13:58:21:982',18,150,777,134,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6196,'2018/10/17 13:58:21:993',18,150,777,134,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6197,'2018/10/17 13:58:22:107',18,129,795,134,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6198,'2018/10/17 13:58:22:108',18,129,795,134,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6199,'2018/10/17 13:58:22:429',18,157,797,139,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6200,'2018/10/17 13:58:22:430',18,157,797,139,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6201,'2018/10/17 13:58:22:474',18,141,802,134,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6202,'2018/10/17 13:58:22:474',18,141,802,134,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6203,'2018/10/17 13:58:22:661',18,129,799,150,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6204,'2018/10/17 13:58:22:661',18,129,799,150,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6205,'2018/10/17 13:58:22:728',18,136,800,158,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6206,'2018/10/17 13:58:22:729',18,136,800,158,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6207,'2018/10/17 13:58:22:739',18,136,800,158,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6208,'2018/10/17 13:58:22:780',18,141,803,156,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6209,'2018/10/17 13:58:22:780',18,141,803,156,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6210,'2018/10/17 13:58:22:791',18,141,803,156,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6211,'2018/10/17 13:58:22:862',18,126,805,156,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6212,'2018/10/17 13:58:22:863',18,126,805,156,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6213,'2018/10/17 13:58:22:969',18,146,801,156,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6214,'2018/10/17 13:58:22:969',18,146,801,156,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6215,'2018/10/17 13:58:22:980',18,146,801,156,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
6216,'2018/10/17 13:58:23:417',18,139,817,159,0.82,1000,0,8,0.1,?,0.06,0.99,1,?
