@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric

@data
516,'2018/09/21 18:03:05:297',2,906.938904,407.134827,1049.028198,407.452087,1173.817139,415.759766,1230.280029,424.301147,1253.961426,412.346832,1272.351685,442.384888,683.801025,413.145752,526.27594,382.707733,365.719879,360.767639,316.707703,346.905029,352.631958,326.738831,249.59053,339.271851,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
517,'2018/09/21 18:03:05:367',2,902.954895,401.057617,1046.940308,401.131287,1173.498901,408.859833,1230.383911,416.242249,1256.94104,405.710449,1272.838135,432.847595,679.158813,407.395477,518.492859,374.649994,354.875458,347.241852,318.948212,335.570892,351.081604,314.457916,249.115845,321.065186,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
518,'2018/09/21 18:03:05:443',2,899.299072,393.150482,1044.611694,395.05069,1173.711182,403.070313,1233.774902,409.583282,1268.664307,437.589081,1278.00415,427.240051,672.93866,400.08493,511.167664,367.228363,345.250885,335.772461,317.989166,325.785767,364.44101,302.726501,246.584366,310.871948,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
519,'2018/09/21 18:03:05:511',2,897.945557,390.050659,1044.120605,391.998657,1217.571289,407.579834,1258.734619,413.466278,1269.388794,434.095947,1301.872925,429.178131,671.145935,397.644653,508.579071,364.003113,341.648346,331.24646,317.397705,321.589417,245.126816,288.430115,247.745392,305.945984,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
520,'2018/09/21 18:03:05:582',2,895.879761,383.184052,1044.124756,386.157684,1174.421509,394.199646,1234.514648,399.219269,1236.28418,384.943176,1279.641602,416.44693,666.983704,392.249054,502.59137,356.318787,333.428528,321.171997,314.036438,312.090088,312.357117,284.589691,242.885406,294.260681,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
521,'2018/09/21 18:03:05:648',2,895.84845,380.963257,1046.212646,382.97876,1178.24292,389.609589,1239.556152,396.252289,1231.639893,373.7966,1285.619507,411.937653,666.055664,390.479279,501.454315,353.62323,331.540619,317.519958,313.075653,309.960052,342.687897,286.789917,241.28949,291.759399,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
522,'2018/09/21 18:03:05:714',2,895.962158,380.388794,1047.739136,381.65329,1179.787598,389.404785,1241.908569,393.652649,1245.71875,373.951904,1288.930664,408.475891,666.202393,390.48114,501.447845,353.180695,331.321655,316.983246,313.219055,312.332367,279.631073,282.981537,240.269287,295.709961,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
523,'2018/09/21 18:03:05:785',2,897.717712,379.00473,1048.650269,380.645996,1220.725586,392.264008,1268.421509,399.700836,1277.212158,397.390686,1311.897095,418.089844,665.909485,388.126404,501.791504,353.047089,331.526337,317.032349,313.327789,314.359558,275.825562,285.626801,240.525482,298.037628,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
524,'2018/09/21 18:03:05:855',2,901.10022,376.30542,1052.165771,378.530426,1223.988037,392.504211,1276.232544,400.829895,1240.782959,370.895935,1321.478638,421.101685,664.988098,384.16687,502.848389,352.94104,332.307648,318.275696,316.506805,320.333984,294.241943,291.482056,243.782349,307.048706,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
525,'2018/09/21 18:03:05:919',2,903.187378,374.634613,1054.573608,377.679871,1226.618774,392.356659,1278.488647,400.924347,1279.228516,394.988983,1325.131592,420.27301,667.556274,382.915283,503.544891,352.630157,332.766418,319.70343,317.719452,321.194489,336.031372,296.895691,246.52179,306.674194,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
526,'2018/09/21 18:03:05:985',2,905.997864,373.1651,1056.836182,376.575867,1231.385742,392.622559,1283.090576,400.327454,1312.244263,406.587341,1329.650391,421.152954,669.850464,381.908386,506.516602,352.545868,336.016663,322.14917,318.506958,321.923157,338.939178,298.120514,246.864716,308.720612,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
527,'2018/09/21 18:03:06:058',2,909.626343,372.019958,1063.189941,374.654419,1233.344238,391.759857,1287.047974,398.408661,1309.938232,426.027283,1332.604492,417.04303,672.693115,381.05719,508.983246,352.371826,338.997406,324.064026,320.726471,323.873444,294.818848,301.080872,248.889572,311.680054,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
528,'2018/09/21 18:03:06:117',2,909.626343,372.019958,1063.189941,374.654419,1233.344238,391.759857,1287.047974,398.408661,1309.938232,426.027283,1332.604492,417.04303,672.693115,381.05719,508.983246,352.371826,338.997406,324.064026,320.726471,323.873444,294.818848,301.080872,248.889572,311.680054,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
529,'2018/09/21 18:03:06:192',2,921.509216,371.807953,1081.42041,373.944702,1241.858643,388.221161,1308.08667,397.65097,1333.052124,425.460388,1354.088867,416.275757,684.535461,379.062622,522.926086,355.10144,355.490479,331.464905,316.373505,331.004333,280.595917,308.368774,247.473846,331.736084,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
530,'2018/09/21 18:03:06:258',2,927.290222,372.083801,1081.994141,374.377014,1242.568604,387.954285,1308.619019,397.056152,1339.456421,424.476501,1355.394165,418.860291,690.044067,379.443878,528.247009,357.111328,361.685455,334.003052,319.074799,334.105713,283.063019,312.23349,250.687057,337.037323,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
531,'2018/09/21 18:03:06:335',2,933.684387,372.980286,1098.366699,378.051544,1246.961792,387.914093,1314.104858,398.73468,1347.810791,429.673645,1360.76416,416.355957,697.13208,380.488281,534.842651,359.859497,369.419525,339.237213,313.011902,337.696777,291.646393,315.465698,245.097183,342.492798,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
532,'2018/09/21 18:03:06:403',2,932.989624,373.001343,1100.366943,378.582031,1248.539307,388.077728,1314.81311,399.922058,1346.080811,429.344666,1361.024902,416.851685,698.677917,380.800171,538.193359,361.817474,373.395233,340.904755,312.477966,339.621613,291.146637,321.620758,247.849976,345.762573,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
533,'2018/09/21 18:03:06:476',2,932.399841,373.171387,1102.008301,379.251709,1249.56897,388.454956,1315.806641,401.619354,1345.903198,431.604584,1363.635498,416.466644,700.585632,381.534515,543.732422,365.038818,380.030029,344.809174,312.384186,342.905487,272.813477,324.136841,248.131836,349.170654,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
534,'2018/09/21 18:03:06:542',2,934.693665,378.031891,1092.080078,381.913208,1249.270996,388.681976,1314.19519,400.926758,1342.721436,430.949646,1363.158936,412.14093,707.032593,387.982971,549.937866,370.866821,388.288513,349.438965,311.296814,345.824249,284.662567,327.980316,248.208374,353.231262,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
535,'2018/09/21 18:03:06:609',2,931.990845,387.867065,1082.75708,388.134155,1243.311523,389.493683,1305.930054,401.559448,1335.184204,431.853943,1354.33374,409.458557,709.081909,394.435089,554.155762,378.971924,394.272339,357.827118,314.733765,351.167542,322.527069,329.791504,252.535767,355.863983,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
536,'2018/09/21 18:03:06:675',2,930.372253,390.957703,1080.796753,389.190491,1244.519165,392.517303,1306.352417,404.315369,1328.523926,432.560486,1357.471313,414.290802,708.740723,397.705902,554.002625,380.902039,395.118713,361.239197,317.719116,355.366364,293.450653,336.122559,254.864624,361.140991,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
537,'2018/09/21 18:03:06:743',2,920.182434,400.207397,1074.614746,395.045685,1235.209961,402.329224,1289.253906,414.0177,1307.819946,439.126984,1339.058472,426.128387,703.782776,406.300964,552.367554,392.662537,394.64032,375.001953,319.745758,372.048279,309.744568,357.002594,258.237793,378.108795,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
538,'2018/09/21 18:03:06:809',2,910.203918,409.152588,1069.462524,401.909546,1198.731323,403.35553,1259.724487,416.931641,1286.953979,442.387177,1303.209961,427.436188,698.261841,415.143188,549.810425,403.333282,390.136078,388.356689,312.851654,385.378662,267.82901,370.259583,254.317871,392.437683,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
539,'2018/09/21 18:03:06:877',2,895.881592,422.179474,1063.824951,412.487946,1191.700073,411.468384,1250.657959,426.769287,1270.581787,450.711304,1298.286377,435.18399,687.961914,427.62326,542.301758,418.624573,387.53894,403.434784,310.175873,397.812622,268.146576,391.771301,254.746429,405.006836,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
540,'2018/09/21 18:03:06:943',2,886.960571,428.624023,1038.878052,425.076233,1168.337524,423.22467,1224.72876,437.650757,1252.518066,464.487701,1267.793701,443.91449,682.121277,435.457123,535.794067,428.102722,386.028229,415.152893,312.220245,411.741333,321.393524,392.201233,256.465881,420.090515,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
541,'2018/09/21 18:03:07:014',2,878.458496,433.791321,1031.970337,431.425476,1160.678711,435.860962,1215.29126,449.391602,1235.575562,474.927032,1262.487671,459.301483,676.732971,441.994965,531.377441,438.545776,386.288696,430.698334,313.310577,431.288208,280.630432,417.958832,260.259399,441.196655,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
542,'2018/09/21 18:03:07:091',2,872.018433,438.452881,1027.222534,437.249847,1149.11792,443.440247,1201.512329,457.200806,1217.071533,483.111145,1247.801025,465.559845,672.497681,445.844025,529.704529,448.068726,387.935089,445.272827,319.084503,449.35321,263.74234,457.324341,264.75705,461.782654,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
543,'2018/09/21 18:03:07:159',2,867.14093,444.486206,1020.389343,443.007568,1151.987793,452.959015,1201.64502,468.014557,1204.766113,495.492218,1249.988647,480.059753,673.607361,451.833008,531.832947,455.591675,394.384796,457.929199,325.269409,463.318054,331.546478,446.627075,276.519379,480.53125,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
544,'2018/09/21 18:03:07:226',2,867.177856,447.362946,1017.716064,446.937653,1148.430542,455.669189,1199.051758,469.607513,1205.974976,494.108002,1247.499268,478.531189,675.022034,453.077026,534.730225,458.042969,399.647705,460.044434,330.725708,463.358795,305.247131,457.796631,283.023804,477.747803,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
545,'2018/09/21 18:03:07:295',2,869.624451,450.017334,1016.208191,451.606567,1148.077759,459.233826,1194.082153,470.99472,1199.105347,492.810669,1242.729858,478.130188,677.471619,455.820496,538.626587,459.149475,402.946472,459.299896,335.176636,461.058411,333.131287,443.973724,288.530212,474.313354,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
546,'2018/09/21 18:03:07:364',2,873.055115,453.101807,1017.633911,455.529541,1146.568359,462.645355,1195.988403,475.924194,1200.283081,501.486267,1240.885498,483.98703,679.799377,458.669098,542.814392,459.87204,405.275391,459.089447,336.952301,460.99234,305.596222,451.309906,289.843903,474.208832,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
547,'2018/09/21 18:03:07:433',2,878.03064,454.315399,1018.208801,459.840332,1143.233521,467.308228,1193.51062,479.604889,1204.075562,502.620239,1237.866333,486.317566,684.322937,460.227417,549.36438,460.731964,408.448547,459.191284,316.751495,468.131073,280.747711,478.233521,265.912018,476.155518,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
548,'2018/09/21 18:03:07:501',2,878.797546,454.567535,1017.771545,461.406921,1143.903564,469.437897,1194.638306,482.52124,1204.964233,506.902405,1237.598022,487.516968,687.689209,462.174774,552.580933,461.381866,409.319763,459.513916,318.474091,470.078522,295.693146,479.94516,264.263489,481.715393,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
549,'2018/09/21 18:03:07:570',2,890.908936,458.733276,1025.460938,467.211548,1147.814819,476.092651,1199.416382,489.257324,1217.367065,516.335571,1239.540649,494.728516,699.865112,464.715027,565.914917,465.182465,427.491699,465.356873,330.597504,476.231812,295.43158,488.809204,278.552734,490.641602,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
550,'2018/09/21 18:03:07:645',2,899.159058,461.876984,1041.634888,471.091797,1152.248047,480.485901,1204.041382,493.069244,1220.52063,519.551636,1245.211792,496.85437,709.64032,466.425537,575.516785,468.592804,429.939941,466.195557,340.750671,479.857239,320.070709,479.994965,287.040649,495.424103,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
551,'2018/09/21 18:03:07:713',2,906.239685,463.782318,1044.964233,473.27594,1155.046265,483.306152,1204.977173,497.533386,1233.783325,507.57135,1240.142334,507.385071,717.221558,468.561249,584.279419,470.34729,434.00174,467.878906,347.754517,482.013733,319.559204,492.572906,294.520081,497.103973,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
552,'2018/09/21 18:03:07:786',2,912.271057,464.637817,1047.07373,475.470978,1156.552979,485.854095,1207.088013,499.228851,1222.439331,516.049805,1242.999634,512.854797,724.728882,470.546265,593.460876,471.471008,436.012726,468.697388,357.364563,480.297943,337.108398,479.229187,304.514771,495.604553,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
553,'2018/09/21 18:03:07:857',2,914.544189,465.901245,1050.949219,477.648376,1159.877319,488.598358,1211.236206,502.192413,1234.574463,530.949219,1247.790283,519.455566,731.494995,472.613953,600.822388,472.004578,473.067627,469.787476,364.875946,478.946533,348.92157,477.820129,311.620026,493.439545,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
554,'2018/09/21 18:03:07:924',2,922.074463,469.719879,1053.309082,479.545166,1161.950806,490.218628,1213.187378,503.88443,1226.610474,513.809021,1250.410156,520.595947,737.513184,474.005432,607.651123,471.538025,461.576508,468.485046,370.392151,476.653442,353.462585,475.497314,317.496765,491.871582,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
555,'2018/09/21 18:03:07:992',2,927.019836,471.887024,1055.792603,481.846405,1169.794312,498.005493,1219.961792,509.527527,1241.386475,534.80658,1254.993408,521.360168,742.721741,475.15564,613.023804,470.374329,464.950165,464.133362,376.570404,468.97876,362.729523,466.780762,323.038605,483.42511,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
556,'2018/09/21 18:03:08:064',2,928.304932,472.893188,1057.424316,483.45639,1167.557129,498.087097,1218.833252,511.819092,1231.016724,519.795776,1254.314209,525.442261,744.149658,475.646088,614.626282,469.476501,469.219604,460.916748,382.57251,464.058228,359.920166,468.139282,332.09024,474.24762,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
557,'2018/09/21 18:03:08:138',2,928.528687,474.044739,1057.636963,484.997375,1166.841309,498.734863,1217.161743,513.949707,1237.954956,539.149902,1251.384277,525.706665,744.926575,476.587463,616.002136,468.670868,463.016418,457.484589,381.891693,461.125671,373.340637,454.653442,332.828491,469.61441,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
558,'2018/09/21 18:03:08:208',2,927.072144,475.518616,1054.399658,487.035217,1161.706665,501.117493,1212.304443,515.178345,1236.267578,542.845093,1249.904907,522.866699,744.692932,478.108765,615.959473,468.417664,452.754456,456.845947,377.711029,459.8125,346.762543,467.489929,328.810211,467.060516,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
559,'2018/09/21 18:03:08:277',2,922.664917,478.219177,1051.343994,490.193787,1158.594727,503.204803,1207.324341,518.761597,1225.845825,541.680542,1245.44812,524.0979,741.441833,480.13562,611.989868,467.935638,445.221527,457.859772,371.049744,459.181793,336.841583,469.157135,322.355103,465.320679,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
560,'2018/09/21 18:03:08:343',2,912.869446,481.317657,1046.850464,493.083221,1153.477173,509.523773,1201.305054,525.420654,1215.596069,548.257141,1241.958496,533.382263,732.48938,482.330597,602.75061,467.470062,441.049744,457.06192,361.973755,458.578003,328.638214,464.801025,313.627869,464.382172,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
561,'2018/09/21 18:03:08:410',2,899.431152,483.651489,1019.946045,499.457458,1141.918579,516.057495,1187.595947,532.473816,1198.630615,554.434204,1228.088013,540.985107,719.398499,484.163666,589.756958,467.659119,437.800171,454.783264,353.203094,453.964966,341.623444,445.071899,306.384399,457.212524,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
562,'2018/09/21 18:03:08:480',2,880.699951,485.880432,1005.645081,501.283325,1110.765015,520.750732,1160.723145,534.654541,1180.377563,559.829651,1198.522095,543.574341,701.435303,485.019958,567.841248,465.820465,432.783356,451.749603,334.427979,449.76767,321.89032,441.018219,287.013458,450.885498,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
563,'2018/09/21 18:03:08:549',2,865.658447,487.336243,987.487183,501.451965,1092.489746,519.908142,1140.166504,533.493164,1157.353638,560.765198,1178.254517,540.277527,690.12915,485.175323,545.768311,465.147827,422.047729,449.599762,318.830872,444.361938,320.352844,455.121246,275.141113,451.207031,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
564,'2018/09/21 18:03:08:616',2,840.56958,487.617584,963.084229,500.102356,1067.844727,516.943359,1117.015015,529.979065,1138.407104,558.311646,1154.932251,537.073364,658.703125,485.367859,528.255737,465.071777,363.255035,443.691345,296.923645,442.768707,260.808441,470.908691,250.76088,446.556793,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
