@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}

@data
2992,'2019/02/24 20:49:58:216',12,981,411.5,0.2,1,0,-17,-1,-2,2
2993,'2019/02/24 20:49:58:267',12,980.5,419,0.4,0.9,-1,-4,0,0,2
2994,'2019/02/24 20:49:58:318',12,980.5,417.399994,0,0.5,-1,-16,0,-1,2
2995,'2019/02/24 20:49:58:369',12,979.900024,415.899994,1.5,1.2,-1,-12,-3,-3,2
2996,'2019/02/24 20:49:58:420',12,980,420.200012,0.8,0.5,0,0,0,-1,2
2997,'2019/02/24 20:49:58:471',12,980.799988,414.799988,0,0.5,-1,-15,0,0,2
2998,'2019/02/24 20:49:58:523',12,980,416.299988,1.4,1,0,-7,-1,-2,2
2999,'2019/02/24 20:49:58:574',12,980.599976,416.600006,0.6,1.5,0,-6,-1,-3,2
3000,'2019/02/24 20:49:58:626',12,980.200012,418.399994,0.2,0,-1,-8,-1,0,2
3001,'2019/02/24 20:49:58:676',12,980.200012,415,0.5,0,-1,-10,-1,0,2
3002,'2019/02/24 20:49:58:728',12,981,414.799988,0.6,0.9,0,-12,-1,0,2
3003,'2019/02/24 20:49:58:780',12,980.5,414.399994,1,0,-1,-4,0,0,2
3004,'2019/02/24 20:49:58:830',12,846.599976,418.299988,0.5,0,-54,-5,0,0,2
3005,'2019/02/24 20:49:58:881',12,904,424.600006,0.5,1.8,0,-6,0,0,2
3006,'2019/02/24 20:49:58:932',12,980.5,417,0.5,0,-1,-19,-1,0,2
3007,'2019/02/24 20:49:58:983',12,980.5,416.700012,1,0,-1,-11,-2,0,2
3008,'2019/02/24 20:49:59:034',12,939.200012,420.799988,0,1.6,-59,-7,0,0,2
3009,'2019/02/24 20:49:59:086',12,972.5,418,0,0,-19,-17,0,0,2
3010,'2019/02/24 20:49:59:137',12,879.299988,417,1,2,-72,0,0,-5,2
3011,'2019/02/24 20:49:59:188',12,969.5,417,0,0,0,-6,0,0,2
3012,'2019/02/24 20:49:59:239',12,970.799988,416.200012,0,0,-23,-4,0,0,2
3013,'2019/02/24 20:49:59:290',12,897.5,418.299988,0,1,-91,-9,0,-2,2
3014,'2019/02/24 20:49:59:342',12,924.599976,418.5,0,1,-35,-1,0,0,2
3015,'2019/02/24 20:49:59:394',12,979.200012,414.899994,0.2,1,-16,-17,-1,0,2
3016,'2019/02/24 20:49:59:446',12,980.400024,413.600006,0.4,0.5,-1,-3,0,-1,2
3017,'2019/02/24 20:49:59:498',12,907.099976,418.200012,0,1,-35,-4,0,-2,2
3018,'2019/02/24 20:49:59:549',12,972.700012,417.799988,0,0.6,-73,-4,0,-1,2
3019,'2019/02/24 20:49:59:601',12,905.299988,413.600006,0,0,-21,-5,0,0,2
3020,'2019/02/24 20:49:59:652',12,840.299988,415.899994,0.5,2,-57,-5,0,0,2
3021,'2019/02/24 20:49:59:703',12,980.5,414.299988,0,1,-1,-9,0,-2,2
3022,'2019/02/24 20:49:59:755',12,860.200012,414.600006,1,0,-50,-10,0,0,2
3023,'2019/02/24 20:49:59:807',12,810.799988,415.200012,0,0,-45,-9,0,0,2
3024,'2019/02/24 20:49:59:859',12,967.599976,414.600006,0,1.5,-5,-8,0,-3,2
3025,'2019/02/24 20:49:59:910',12,735.900024,416.600006,0,0.2,-51,-3,0,-2,2
3026,'2019/02/24 20:49:59:962',12,870.099976,411.600006,0,0,-124,0,0,0,2
3027,'2019/02/24 20:50:00:014',12,952.5,410,0.5,0.6,-114,-5,0,0,2
3028,'2019/02/24 20:50:00:065',12,891.599976,410.200012,0,1,-116,-8,0,-2,2
3029,'2019/02/24 20:50:00:116',12,750.099976,415.799988,0,0.5,-91,-13,0,-1,2
3030,'2019/02/24 20:50:00:167',12,780.599976,412,0,0,-80,-5,0,0,2
3031,'2019/02/24 20:50:00:219',12,934.5,411.600006,0,0.5,-61,-4,0,-1,2
3032,'2019/02/24 20:50:00:270',12,980.099976,407.100006,0.5,0,-1,-1,-1,0,2
3033,'2019/02/24 20:50:00:321',12,945.5,410.799988,1,0,0,-8,-2,0,2
3034,'2019/02/24 20:50:00:372',12,974,407.700012,0,0.8,-31,-7,0,0,2
3035,'2019/02/24 20:50:00:423',12,832.400024,404.600006,0,1,0,-12,0,0,2
3036,'2019/02/24 20:50:00:475',12,874.799988,407.600006,0,0.5,-38,-2,0,0,2
3037,'2019/02/24 20:50:00:525',12,870.099976,411.200012,0.2,0,-74,-8,-2,0,2
3038,'2019/02/24 20:50:00:577',12,714.700012,407.200012,1,0.6,0,0,0,0,2
3039,'2019/02/24 20:50:00:628',12,980.099976,406,2,1.2,0,0,0,0,2
3040,'2019/02/24 20:50:00:679',12,980.099976,407.399994,0,0.4,0,-5,0,-1,2
3041,'2019/02/24 20:50:00:730',12,947.799988,410.799988,0,0,-65,-2,0,0,2
3042,'2019/02/24 20:50:00:780',12,914.5,412.200012,0.5,1.6,0,0,-1,0,2
3043,'2019/02/24 20:50:00:830',12,918.099976,413.700012,0,0.5,-35,-10,0,0,2
3044,'2019/02/24 20:50:00:882',12,802.599976,409,0.5,0,-20,-8,-1,0,2
3045,'2019/02/24 20:50:00:933',12,980.599976,410,0,0,-1,-6,0,0,2
3046,'2019/02/24 20:50:00:984',12,980.5,400.899994,0,1.1,-1,-1,0,-2,2
3047,'2019/02/24 20:50:01:035',12,946,403.399994,1.5,0.6,-20,-1,0,0,2
3048,'2019/02/24 20:50:01:086',12,916.099976,400.200012,2,1.6,-80,-2,0,-4,2
3049,'2019/02/24 20:50:01:137',12,890.400024,401.100006,0.6,0,-79,0,-3,0,2
3050,'2019/02/24 20:50:01:189',12,980.900024,400,1.5,2.2,-1,-2,0,0,2
3051,'2019/02/24 20:50:01:241',12,980.099976,400.5,0,0,0,0,0,0,2
3052,'2019/02/24 20:50:01:291',12,870.299988,397.200012,1.5,0.4,-52,0,0,-1,2
3053,'2019/02/24 20:50:01:342',12,787.400024,395.600006,1,1,-23,-4,-2,0,2
3054,'2019/02/24 20:50:01:392',12,875.299988,391.399994,0.1,0,-20,-7,-1,0,2
3055,'2019/02/24 20:50:01:443',12,797.700012,392.600006,1.5,0.6,-101,-6,-3,0,2
3056,'2019/02/24 20:50:01:494',12,864.200012,395.399994,0.5,1.2,0,-9,-1,0,2
3057,'2019/02/24 20:50:01:546',12,778.5,396.100006,0,0.5,-1,0,0,0,2
3058,'2019/02/24 20:50:01:597',12,714.400024,398.200012,0.5,0.4,-10,0,0,-1,2
3059,'2019/02/24 20:50:01:649',12,686.200012,395.600006,0,1.5,0,-6,0,0,2
3060,'2019/02/24 20:50:01:699',12,676.400024,401.600006,0,2.5,0,-5,0,0,2
3061,'2019/02/24 20:50:01:751',12,825.599976,395.799988,0.5,2.6,-53,-3,0,0,2
3062,'2019/02/24 20:50:01:802',12,689.900024,397.600006,0.5,1.2,-22,0,-1,0,2
3063,'2019/02/24 20:50:01:853',12,977.799988,397.600006,0.1,0.5,-32,-6,-1,-1,2
3064,'2019/02/24 20:50:01:904',12,933.799988,393.200012,0,0.5,-69,-4,0,-1,2
3065,'2019/02/24 20:50:01:956',12,788.700012,395.200012,0.2,0.5,-30,0,-2,-1,2
3066,'2019/02/24 20:50:02:007',12,827.099976,401.200012,1,0.8,-98,-2,-2,-2,2
3067,'2019/02/24 20:50:02:058',12,729.200012,396.799988,0,1.7,-93,0,0,-3,2
3068,'2019/02/24 20:50:02:110',12,580.299988,396.799988,0.1,0,-82,-7,-1,0,2
3069,'2019/02/24 20:50:02:161',12,504.399994,400.5,0,1.5,-18,-3,0,-3,2
3070,'2019/02/24 20:50:02:212',12,732.799988,402.399994,0,1,-26,-7,0,0,2
3071,'2019/02/24 20:50:02:263',12,879.799988,400,0.2,0,0,0,-2,0,2
3072,'2019/02/24 20:50:02:314',12,768.400024,407.799988,0,0.5,-81,0,0,0,2
3073,'2019/02/24 20:50:02:366',12,871.5,402.799988,1.5,0.6,0,0,-1,0,2
3074,'2019/02/24 20:50:02:418',12,890.299988,406,0,0.5,-63,-4,0,0,2
3075,'2019/02/24 20:50:02:469',12,929.099976,402.200012,0.5,0.8,-72,-2,-1,-2,2
3076,'2019/02/24 20:50:02:520',12,740.400024,403,0.2,0,0,-3,-2,0,2
3077,'2019/02/24 20:50:02:572',12,743.799988,403.399994,0,0,-71,-1,0,0,2
3078,'2019/02/24 20:50:02:623',12,714.400024,406.700012,0.6,1,-46,0,-1,-2,2
3079,'2019/02/24 20:50:02:673',12,864.099976,403.600006,0.5,1.2,0,0,-1,0,2
3080,'2019/02/24 20:50:02:725',12,825.5,406.799988,0.1,0.5,-47,-3,-1,-1,2
3081,'2019/02/24 20:50:02:776',12,833.799988,406.399994,0.5,0,-12,-2,0,0,2
3082,'2019/02/24 20:50:02:828',12,804.799988,403.200012,0,1,-30,-2,0,0,2
3083,'2019/02/24 20:50:02:880',12,751.200012,404.600006,0.6,1,-125,-1,-1,0,2
3084,'2019/02/24 20:50:02:931',12,870,407,0,0,0,0,0,0,2
3085,'2019/02/24 20:50:02:983',12,941.599976,407.799988,0.9,0,-72,-1,0,0,2
3086,'2019/02/24 20:50:03:033',12,824.5,410.399994,0,0,-84,-5,0,0,2
3087,'2019/02/24 20:50:03:085',12,946.400024,406.5,0,0,0,-3,0,0,2
3088,'2019/02/24 20:50:03:136',12,980.099976,409.799988,0.6,0.1,0,-4,-2,-1,2
3089,'2019/02/24 20:50:03:187',12,977.599976,409.5,0,0,-27,-3,0,0,2
3090,'2019/02/24 20:50:03:238',12,953.200012,406.600006,0.4,1,-49,-6,0,-2,2
3091,'2019/02/24 20:50:03:289',12,950.799988,405.5,0,0,-25,-2,0,0,2
3092,'2019/02/24 20:50:03:341',12,980.900024,401.799988,0,0.6,0,-1,0,-1,2
3093,'2019/02/24 20:50:03:393',12,980.400024,411.399994,0,0,-1,0,0,0,2
3094,'2019/02/24 20:50:03:444',12,896.900024,404.799988,0,0.5,-117,-6,0,-1,2
3095,'2019/02/24 20:50:03:495',12,766.700012,407.799988,0,0,-71,-1,0,0,2
3096,'2019/02/24 20:50:03:547',12,788.5,404.899994,0,1,-43,-6,0,0,2
3097,'2019/02/24 20:50:03:598',12,765.900024,405.799988,0.5,1.6,0,0,0,0,2
3098,'2019/02/24 20:50:03:650',12,893.400024,406.200012,0.5,0,-68,0,0,0,2
3099,'2019/02/24 20:50:03:702',12,758.5,402.5,0,0.5,-55,-3,0,0,2
3100,'2019/02/24 20:50:03:754',12,966.299988,402.600006,0.5,0,0,0,0,0,2
3101,'2019/02/24 20:50:03:805',12,970.400024,403.5,0.2,0,-95,-3,-1,0,2
3102,'2019/02/24 20:50:03:857',12,831.099976,409.700012,1,0,-26,-3,-2,0,2
3103,'2019/02/24 20:50:03:908',12,920.099976,407,0.5,0,-82,-6,-1,0,2
3104,'2019/02/24 20:50:03:959',12,714.900024,405.399994,0,0.5,-106,0,0,0,2
3105,'2019/02/24 20:50:04:010',12,651.099976,407.399994,0.5,0.6,-66,0,0,0,2
3106,'2019/02/24 20:50:04:061',12,753.599976,406.600006,1,0.6,-55,0,-2,0,2
3107,'2019/02/24 20:50:04:113',12,711,406.299988,1,0,-25,0,0,0,2
3108,'2019/02/24 20:50:04:164',12,944.700012,401.200012,0,1,-31,-8,0,0,2
3109,'2019/02/24 20:50:04:215',12,868.200012,405.399994,1.6,1.5,-83,-4,-1,-3,2
3110,'2019/02/24 20:50:04:266',12,860.700012,405,0,0.5,-36,-2,0,0,2
3111,'2019/02/24 20:50:04:317',12,911.799988,405.200012,0.8,0,-73,0,0,0,2
3112,'2019/02/24 20:50:04:368',12,927,409.899994,0,0.8,-20,0,0,-2,2
3113,'2019/02/24 20:50:31:556',13,334.5,479,0,0.1,-8,0,0,-1,3
3114,'2019/02/24 20:50:31:608',13,330.799988,621.700012,0,0.5,-22,0,0,0,3
3115,'2019/02/24 20:50:31:659',13,317.399994,662.5,0,1,-1,-42,0,-2,3
3116,'2019/02/24 20:50:31:711',13,320.299988,568.400024,0,0,-22,-59,0,0,3
3117,'2019/02/24 20:50:31:761',13,324.200012,651.5,0,0.5,-14,0,0,0,3
3118,'2019/02/24 20:50:31:813',13,328.399994,572.200012,0,0,-17,-84,0,0,3
3119,'2019/02/24 20:50:31:864',13,327.299988,564.299988,1,0,-17,-58,0,0,3
3120,'2019/02/24 20:50:31:916',13,320.799988,573,0.5,1.3,0,0,0,-4,3
3121,'2019/02/24 20:50:31:968',13,321.600006,664.400024,0.5,2.2,-1,0,-1,-3,3
3122,'2019/02/24 20:50:32:019',13,313.399994,590.200012,1.4,0,-3,-27,-1,0,3
3123,'2019/02/24 20:50:32:072',13,312.399994,618.900024,0,1,0,-4,0,-2,3
3124,'2019/02/24 20:50:32:124',13,320.100006,694.200012,0.5,1,-20,-40,0,0,3
3125,'2019/02/24 20:50:32:175',13,322,676.5,0,0.8,-16,-39,0,0,3
3126,'2019/02/24 20:50:32:226',13,323.299988,617.200012,0.5,1.2,-19,-57,-1,0,3
3127,'2019/02/24 20:50:32:278',13,318.299988,509.799988,0,0.2,-2,-58,0,-2,3
3128,'2019/02/24 20:50:32:328',13,317.100006,460.600006,0,0,0,-44,0,0,3
3129,'2019/02/24 20:50:32:379',13,310.5,436.799988,0,0.2,-21,-49,0,-1,3
3130,'2019/02/24 20:50:32:431',13,315.200012,489.799988,0.5,0.4,-2,0,0,-1,3
3131,'2019/02/24 20:50:32:482',13,320.700012,488.399994,0,0,-14,-1,0,0,3
3132,'2019/02/24 20:50:32:533',13,321.200012,603.299988,0,2,-18,0,0,0,3
3133,'2019/02/24 20:50:32:583',13,325.299988,749.799988,0.1,0,-12,0,-1,0,3
3134,'2019/02/24 20:50:32:634',13,321.200012,683.400024,0.1,0,-3,-68,-1,0,3
3135,'2019/02/24 20:50:32:686',13,320.5,658.599976,0,0.1,-5,-4,0,-1,3
3136,'2019/02/24 20:50:32:737',13,313.700012,738.200012,0,0,-16,-43,0,0,3
3137,'2019/02/24 20:50:32:789',13,321,693.700012,0,0.8,-12,-63,0,-4,3
3138,'2019/02/24 20:50:32:841',13,322.5,557.599976,0.1,0,-14,-41,-1,0,3
3139,'2019/02/24 20:50:32:892',13,321.299988,829.799988,0.5,0,-15,-66,-1,0,3
3140,'2019/02/24 20:50:32:943',13,322,663.200012,0,0,-15,-77,0,0,3
3141,'2019/02/24 20:50:32:994',13,314.799988,598.799988,1,0.4,-3,0,0,-1,3
3142,'2019/02/24 20:50:33:045',13,315.700012,880.900024,0.5,0.6,0,-67,0,0,3
3143,'2019/02/24 20:50:33:097',13,329.200012,805.200012,0.6,0,-12,0,-1,0,3
3144,'2019/02/24 20:50:33:148',13,321,796.799988,0.5,0.4,-3,-23,-1,-1,3
3145,'2019/02/24 20:50:33:200',13,328,817.200012,0,0.4,-7,-32,0,-4,3
3146,'2019/02/24 20:50:33:251',13,330.799988,809.5,0,1.5,-14,-45,0,0,3
3147,'2019/02/24 20:50:33:302',13,322.5,711.400024,0,0,-8,0,0,0,3
3148,'2019/02/24 20:50:33:353',13,320.799988,657.200012,1,1.8,-8,-72,-2,0,3
3149,'2019/02/24 20:50:33:404',13,327.200012,955.200012,1.9,0,-9,-5,0,0,3
3150,'2019/02/24 20:50:33:455',13,327.700012,979,0.6,2,-11,0,-2,-3,3
3151,'2019/02/24 20:50:33:507',13,330.299988,979.599976,0,0,-8,-1,0,0,3
3152,'2019/02/24 20:50:33:559',13,333.600006,979.599976,1,0.6,-14,-1,0,0,3
3153,'2019/02/24 20:50:33:611',13,336.799988,979.200012,0,0.4,-9,-1,0,0,3
3154,'2019/02/24 20:50:33:663',13,334.5,979,0,0,-7,0,0,0,3
3155,'2019/02/24 20:50:33:715',13,332.200012,979.599976,0,0.4,-2,-1,0,-1,3
3156,'2019/02/24 20:50:33:767',13,333.700012,980,0,0,-12,0,0,0,3
3157,'2019/02/24 20:50:33:818',13,333.299988,979.599976,0.8,1,-7,-1,-2,0,3
3158,'2019/02/24 20:50:33:870',13,330.600006,836.799988,0.5,1.8,-7,-83,-1,0,3
3159,'2019/02/24 20:50:33:920',13,324.799988,842.299988,0,0.5,-4,-11,0,-1,3
3160,'2019/02/24 20:50:33:971',13,326.899994,965.5,0,1,-6,-1,0,-2,3
3161,'2019/02/24 20:50:34:022',13,332,979,1.9,1.5,-8,0,-2,0,3
3162,'2019/02/24 20:50:34:073',13,331.700012,915.200012,0,0,-8,-59,0,0,3
3163,'2019/02/24 20:50:34:123',13,323.600006,976.400024,0.5,0,-14,0,0,0,3
3164,'2019/02/24 20:50:34:174',13,317.899994,979,0.9,0.5,-5,0,-1,0,3
3165,'2019/02/24 20:50:34:226',13,321.100006,979.5,0.5,0,-9,-1,0,0,3
3166,'2019/02/24 20:50:34:276',13,331.200012,885.799988,0,0,-2,-115,0,0,3
3167,'2019/02/24 20:50:34:327',13,325.5,932.299988,0.5,0,-13,0,-1,0,3
3168,'2019/02/24 20:50:34:378',13,320.100006,934.400024,0,0,-5,-102,0,0,3
3169,'2019/02/24 20:50:34:429',13,325.700012,831.400024,0.3,0,-4,-16,-3,0,3
3170,'2019/02/24 20:50:34:479',13,325.600006,832.200012,0.1,0,-14,-33,-1,0,3
3171,'2019/02/24 20:50:34:531',13,321.100006,825.900024,0,0.6,-11,-16,0,-1,3
3172,'2019/02/24 20:50:34:582',13,333.899994,875.299988,0,0.5,-3,-93,0,0,3
3173,'2019/02/24 20:50:34:633',13,330.799988,801.400024,0,0.1,-7,-82,0,-1,3
3174,'2019/02/24 20:50:34:684',13,332.600006,800.099976,0.1,2.4,-9,-71,-1,0,3
3175,'2019/02/24 20:50:34:735',13,328,667,0.2,0,-4,-72,-2,0,3
3176,'2019/02/24 20:50:34:785',13,323.399994,613.400024,1,1.2,-5,-34,-2,0,3
3177,'2019/02/24 20:50:34:837',13,322.899994,546.200012,1.5,0,-5,-16,0,0,3
3178,'2019/02/24 20:50:34:887',13,328.5,669.799988,0.5,0,-8,-19,0,0,3
3179,'2019/02/24 20:50:34:938',13,335.5,659.799988,0,1,-11,-12,0,-2,3
3180,'2019/02/24 20:50:34:990',13,333.700012,840.799988,0.5,1.2,-11,-58,0,0,3
3181,'2019/02/24 20:50:35:040',13,315.399994,766.799988,1,0.6,-11,0,0,0,3
3182,'2019/02/24 20:50:35:092',13,308.200012,675.099976,0.5,0,-7,-57,-1,0,3
3183,'2019/02/24 20:50:35:142',13,318.399994,629,0.1,0,-11,-17,-1,0,3
3184,'2019/02/24 20:50:35:195',13,322,480,0,1.5,0,-30,0,-3,3
3185,'2019/02/24 20:50:35:246',13,325.299988,510.600006,1,1.2,-10,0,0,-3,3
3186,'2019/02/24 20:50:35:298',13,326.5,549.700012,0.5,1,-8,-37,-1,0,3
3187,'2019/02/24 20:50:35:350',13,330.5,632.200012,0.2,0.5,-7,0,-2,-1,3
3188,'2019/02/24 20:50:35:400',13,336.600006,688.799988,0,0.2,-8,0,0,-2,3
3189,'2019/02/24 20:50:35:452',13,323.899994,875.400024,0,1,-5,-92,0,0,3
3190,'2019/02/24 20:50:35:504',13,317.100006,711.200012,1.5,0,-9,-63,-3,0,3
3191,'2019/02/24 20:50:35:554',13,323.399994,620.400024,0,0,-11,-74,0,0,3
3192,'2019/02/24 20:50:35:607',13,322.399994,644.200012,0.4,0,-3,-6,0,0,3
3193,'2019/02/24 20:50:35:658',13,315,671.400024,1.5,0,0,0,0,0,3
3194,'2019/02/24 20:50:35:710',13,316.700012,662.400024,0,0.5,-11,-36,0,-1,3
3195,'2019/02/24 20:50:35:761',13,320,624.799988,0,0,-10,-65,0,0,3
3196,'2019/02/24 20:50:35:812',13,311.5,682.599976,0,0.5,-7,-39,0,0,3
3197,'2019/02/24 20:50:35:863',13,313.899994,655.200012,1,0.6,-6,0,0,0,3
3198,'2019/02/24 20:50:35:914',13,317.299988,729.200012,0.5,0,-9,-54,0,0,3
3199,'2019/02/24 20:50:35:966',13,316,659.400024,0,0.4,-12,-33,0,-1,3
3200,'2019/02/24 20:50:36:017',13,316.600006,539.5,1.5,0,-6,-43,0,0,3
3201,'2019/02/24 20:50:36:068',13,311.799988,532.200012,0,0,-15,0,0,0,3
3202,'2019/02/24 20:50:36:120',13,314.5,715.700012,0.5,0,-13,0,-1,0,3
3203,'2019/02/24 20:50:36:171',13,318.299988,663.599976,0,0.2,-5,-88,0,-2,3
3204,'2019/02/24 20:50:36:222',13,321.399994,591.599976,0.5,1.2,-1,0,-1,0,3
3205,'2019/02/24 20:50:36:273',13,317.100006,608,0.1,0,-4,-69,-1,0,3
3206,'2019/02/24 20:50:36:324',13,320,767.799988,0.5,0.4,-9,-78,0,-1,3
3207,'2019/02/24 20:50:36:376',13,328.700012,664,0,0,-3,0,0,0,3
3208,'2019/02/24 20:50:36:427',13,326.299988,715.599976,0,0,-13,-27,0,0,3
3209,'2019/02/24 20:50:36:477',13,322.100006,711.200012,0,0.1,0,-26,0,-1,3
3210,'2019/02/24 20:50:36:528',13,319.399994,709.099976,0,2.5,-10,-29,0,-3,3
3211,'2019/02/24 20:50:36:580',13,314.799988,786.599976,0,0,-17,0,0,0,3
3212,'2019/02/24 20:50:36:631',13,316,691.599976,0.5,0.6,-2,-31,-1,0,3
3213,'2019/02/24 20:50:36:682',13,315.5,586.400024,0.5,0.8,-17,-9,-1,-2,3
3214,'2019/02/24 20:50:36:734',13,311.899994,495.200012,0,0,-7,-77,0,0,3
3215,'2019/02/24 20:50:36:786',13,316.899994,598.599976,0,2,-11,0,0,-2,3
3216,'2019/02/24 20:50:36:838',13,316.799988,572.099976,0.5,0,-9,-55,0,0,3
3217,'2019/02/24 20:50:36:889',13,318.700012,650.400024,0,0.4,0,-29,0,-1,3
3218,'2019/02/24 20:50:36:941',13,322,547.200012,0,0.1,-10,-29,0,-1,3
3219,'2019/02/24 20:50:36:992',13,314.5,612.200012,1,0.8,-7,-52,0,-2,3
3220,'2019/02/24 20:50:37:043',13,310.600006,598,0,1,-18,0,0,0,3
3221,'2019/02/24 20:50:37:093',13,313.200012,671.900024,1,1.5,-5,0,0,-1,3
3222,'2019/02/24 20:50:37:144',13,313.399994,756.799988,0,2,-16,-24,0,0,3
3223,'2019/02/24 20:50:37:195',13,302.799988,749.200012,0,1.5,-6,-82,0,0,3
3224,'2019/02/24 20:50:37:247',13,314,694.900024,1.5,0,-4,-57,0,0,3
3225,'2019/02/24 20:50:37:299',13,322.899994,604.799988,0,1.5,-3,-51,0,-3,3
3226,'2019/02/24 20:50:37:351',13,320.399994,560,0,0.3,-5,0,0,-3,3
3227,'2019/02/24 20:50:37:403',13,323.600006,588.200012,0,0,-4,0,0,0,3
3228,'2019/02/24 20:50:37:455',13,315.5,686.799988,0.5,0.4,-6,0,0,-1,3
3229,'2019/02/24 20:50:37:506',13,329.600006,673.799988,1,1.6,-13,-23,0,0,3
3230,'2019/02/24 20:50:37:557',13,322.299988,660,0,0.1,-3,-42,0,-1,3
3231,'2019/02/24 20:50:37:608',13,317.799988,673.900024,0.5,0,-6,-3,-1,0,3
3232,'2019/02/24 20:50:37:659',13,318.899994,760,1,2,-3,-35,0,-5,3
3233,'2019/02/24 20:50:37:711',13,314.600006,848.200012,0.2,0,-9,-53,-2,0,3
3234,'2019/02/24 20:50:37:762',13,318,895.099976,1.4,0.2,-10,-3,-1,-2,3
3235,'2019/02/24 20:50:37:814',13,315.299988,724.400024,0,0,-6,-114,0,0,3
3236,'2019/02/24 20:50:37:865',13,318.5,713,1.2,0,-12,-44,-2,0,3
3237,'2019/02/24 20:50:37:917',13,312.399994,740.900024,0,0.5,-7,-11,0,-1,3
3238,'2019/02/24 20:50:37:968',13,312.700012,699.900024,0,1.5,-4,-67,0,0,3
3239,'2019/02/24 20:50:38:019',13,311.399994,583.599976,0.1,0.5,-6,-49,-1,-1,3
3240,'2019/02/24 20:50:38:071',13,305.299988,685.900024,0,1,0,-89,0,-2,3
3241,'2019/02/24 20:50:38:122',13,320.399994,692.400024,0,0,-4,-91,0,0,3
3242,'2019/02/24 20:50:38:173',13,316.5,745.099976,0,0,-11,0,0,0,3
3243,'2019/02/24 20:50:38:223',13,317.700012,534.099976,0,0.5,-11,-67,0,-1,3
3244,'2019/02/24 20:50:38:275',13,320.799988,507.100006,0.5,0.4,0,-45,-1,-1,3
3245,'2019/02/24 20:50:38:326',13,325,591.799988,0.5,1.8,-11,0,0,-2,3
3246,'2019/02/24 20:50:38:377',13,318,551.799988,0,0.4,-5,0,0,-4,3
3247,'2019/02/24 20:50:38:428',13,322.200012,574.799988,0.5,0.4,-10,-33,-1,-1,3
3248,'2019/02/24 20:50:38:480',13,322.399994,609.700012,1,0,-14,0,-2,0,3
3249,'2019/02/24 20:50:38:531',13,327,587.599976,0,1.5,-12,-24,0,0,3
3250,'2019/02/24 20:50:38:583',13,321.899994,580.400024,0.5,1.2,-10,-29,-1,0,3
3251,'2019/02/24 20:50:38:634',13,317.5,676.599976,0.9,0,-10,0,0,0,3
3252,'2019/02/24 20:50:38:686',13,319.799988,622.599976,0,0,-10,-87,0,0,3
3253,'2019/02/24 20:50:38:738',13,326.600006,500.799988,0,0.5,-4,-26,0,-1,3
3254,'2019/02/24 20:50:38:789',13,328.100006,486.600006,1,0,-7,-4,0,0,3
3255,'2019/02/24 20:50:38:841',13,326.600006,410.700012,0,1,-11,-13,0,-2,3
3256,'2019/02/24 20:50:38:893',13,326.100006,433.5,1,0,-13,-43,-2,0,3
3257,'2019/02/24 20:50:38:943',13,322.600006,375.200012,1,0,-12,-2,0,0,3
3258,'2019/02/24 20:50:38:994',13,319.100006,438.600006,0.5,0,-2,-18,-1,0,3
3259,'2019/02/24 20:50:39:045',13,312,527.400024,1,1.2,-3,-74,-2,0,3
3260,'2019/02/24 20:50:39:097',13,303.100006,428.200012,0.5,0.4,-9,-54,-1,-1,3
3261,'2019/02/24 20:50:39:149',13,303.100006,435,0,0.4,-5,-18,0,-4,3
3262,'2019/02/24 20:50:39:200',13,313.5,398,0,0,-12,-45,0,0,3
3263,'2019/02/24 20:50:39:251',13,315,393.600006,0.4,1.1,-10,0,0,-1,3
3264,'2019/02/24 20:50:39:303',13,312.5,350.799988,0.5,1.8,-16,0,0,-2,3
3265,'2019/02/24 20:50:39:354',13,302.700012,353.399994,0.1,0,-6,0,-1,0,3
3266,'2019/02/24 20:50:39:405',13,311.799988,405.200012,0,1,-5,-40,0,-2,3
3267,'2019/02/24 20:50:39:457',13,304.799988,352.700012,0,0.5,-4,-33,0,-1,3
3268,'2019/02/24 20:50:39:509',13,311.899994,423.399994,0,0,-11,0,0,0,3
3269,'2019/02/24 20:50:39:561',13,321.100006,421.5,1,0,-13,-63,-2,0,3
3270,'2019/02/24 20:50:39:612',13,317.5,352.799988,0.6,0.5,-15,-6,-1,0,3
3271,'2019/02/24 20:50:39:663',13,318.799988,404.899994,0.5,0,-14,-31,-1,0,3
3272,'2019/02/24 20:50:39:715',13,308.200012,368.799988,0,0,-5,-27,0,0,3
3273,'2019/02/24 20:50:39:766',13,310,308.399994,0,0,-2,-19,0,0,3
3274,'2019/02/24 20:50:39:817',13,311,346.399994,0,0.1,-5,-1,0,-1,3
3275,'2019/02/24 20:50:39:868',13,311.100006,411.299988,1.5,0.4,-8,-35,-3,-1,3
3276,'2019/02/24 20:50:39:919',13,311.600006,437.399994,0,0.8,-7,-32,0,0,3
3277,'2019/02/24 20:50:39:970',13,318,350,0,0.5,-12,-44,0,-1,3
