@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute giveme-1 numeric
@attribute giveme-2 numeric
@attribute giveme-3 numeric
@attribute giveme-4 numeric
@attribute giveme-5 numeric
@attribute giveme-6 numeric
@attribute giveme-7 numeric
@attribute giveme-8 numeric
@attribute giveme-9 numeric
@attribute giveme-10 numeric

@data
7503,'2019/04/11 20:45:43:185',6,42.5,80.400002,809,904.400024,741.099976,50,?,?,?,?,?,?,?,?,?
7504,'2019/04/11 20:45:43:200',6,41.799999,80.5,808.400024,904.299988,741.5,50,?,?,?,?,?,?,?,?,?
7505,'2019/04/11 20:45:43:200',6,41.099998,80.599998,807.299988,904.200012,741.900024,50,?,?,?,?,?,?,?,?,?
7506,'2019/04/11 20:45:43:200',6,40.799999,80.400002,806.200012,904.099976,742.299988,50,?,?,?,?,?,?,?,?,?
7507,'2019/04/11 20:45:43:200',6,40.5,80.199997,805.099976,904,742.400024,50,?,?,?,?,?,?,?,?,?
7508,'2019/04/11 20:45:43:200',6,40.200001,80,804,904,742.5,50,?,?,?,?,?,?,?,?,?
7509,'2019/04/11 20:45:43:200',6,39.599998,79.800003,803.5,904,742.599976,50,?,?,?,?,?,?,?,?,?
7510,'2019/04/11 20:45:43:217',6,39,79.5,803,904,742.799988,50,?,?,?,?,?,?,?,?,?
7511,'2019/04/11 20:45:43:217',6,38.400002,79.199997,802.5,903.900024,743,50,?,?,?,?,?,?,?,?,?
7512,'2019/04/11 20:45:43:217',6,37.799999,78.900002,801.400024,903.799988,743.200012,50,?,?,?,?,?,?,?,?,?
7513,'2019/04/11 20:45:43:217',6,37.5,79.800003,800.299988,903.700012,743.400024,50,?,?,?,?,?,?,?,?,?
7514,'2019/04/11 20:45:43:217',6,37.200001,80.699997,799.200012,903.599976,743.5,50,?,?,?,?,?,?,?,?,?
7515,'2019/04/11 20:45:43:217',6,36.900002,81.599998,798.599976,903.5,743.599976,50,?,?,?,?,?,?,?,?,?
7516,'2019/04/11 20:45:43:217',6,36.299999,82.800003,798,903.400024,743.700012,50,?,?,?,?,?,?,?,?,?
7517,'2019/04/11 20:45:43:217',6,35.700001,84,797.400024,903.299988,744.299988,50,?,?,?,?,?,?,?,?,?
7518,'2019/04/11 20:45:43:217',6,35.099998,85.199997,796,903.200012,744.900024,50,?,?,?,?,?,?,?,?,?
7519,'2019/04/11 20:45:43:217',6,34.799999,85.199997,794.599976,903.099976,745.5,50,?,?,?,?,?,?,?,?,?
7520,'2019/04/11 20:45:43:217',6,34.5,85.199997,793.200012,903,746,50,?,?,?,?,?,?,?,?,?
7521,'2019/04/11 20:45:43:217',6,34.200001,85.199997,791.799988,903,746.5,50,?,?,?,?,?,?,?,?,?
7522,'2019/04/11 20:45:43:217',6,34.200001,85.199997,791,903,747,50,?,?,?,?,?,?,?,?,?
7523,'2019/04/11 20:45:43:245',6,34.200001,84,789.299988,903,747.5,50,?,?,?,?,?,?,?,?,?
7524,'2019/04/11 20:45:43:245',6,34.200001,83.400002,787.599976,903,748,50,?,?,?,?,?,?,?,?,?
7525,'2019/04/11 20:45:43:245',6,34.200001,82.800003,785.900024,903,748.5,50,?,?,?,?,?,?,?,?,?
7526,'2019/04/11 20:45:43:245',6,34.5,82.199997,784.200012,903,749,50,?,?,?,?,?,?,?,?,?
7527,'2019/04/11 20:45:43:245',6,35,81.599998,782.5,903,749,50,?,?,?,?,?,?,?,?,?
7528,'2019/04/11 20:45:43:260',6,35.5,81,781.599976,903,749.299988,50,?,?,?,?,?,?,?,?,?
7529,'2019/04/11 20:45:43:260',6,36,81.599998,780.700012,902.700012,749.599976,50,?,?,?,?,?,?,?,?,?
7530,'2019/04/11 20:45:43:260',6,36.5,82.199997,778.5,902.400024,749.900024,50,?,?,?,?,?,?,?,?,?
7531,'2019/04/11 20:45:43:260',6,37,82.199997,776.299988,902.099976,750.200012,50,?,?,?,?,?,?,?,?,?
7532,'2019/04/11 20:45:43:260',6,37.200001,82.199997,774.099976,901.799988,750.5,50,?,?,?,?,?,?,?,?,?
7533,'2019/04/11 20:45:43:260',6,37.5,82.199997,772.799988,901.5,750.799988,50,?,?,?,?,?,?,?,?,?
7534,'2019/04/11 20:45:43:275',6,37.799999,81.599998,771.5,901.200012,751.799988,50,?,?,?,?,?,?,?,?,?
7535,'2019/04/11 20:45:43:275',6,38.099998,81,770.200012,901,752.799988,50,?,?,?,?,?,?,?,?,?
7536,'2019/04/11 20:45:43:275',6,38.400002,80.400002,767.900024,900.799988,753.799988,50,?,?,?,?,?,?,?,?,?
7537,'2019/04/11 20:45:43:276',6,38.5,79.099998,765.599976,900.599976,754.799988,50,?,?,?,?,?,?,?,?,?
7538,'2019/04/11 20:45:43:276',6,38.599998,77.800003,763.299988,900.400024,755.5,50,?,?,?,?,?,?,?,?,?
7539,'2019/04/11 20:45:43:276',6,38.700001,76.5,761,900.5,756.200012,50,?,?,?,?,?,?,?,?,?
7540,'2019/04/11 20:45:43:276',6,39.5,75.199997,760,900.599976,756.900024,50,?,?,?,?,?,?,?,?,?
7541,'2019/04/11 20:45:43:290',6,40.299999,74.5,759,900.700012,758.5,50,?,?,?,?,?,?,?,?,?
7542,'2019/04/11 20:45:43:291',6,41.099998,73.800003,758,900.5,760.099976,50,?,?,?,?,?,?,?,?,?
7543,'2019/04/11 20:45:43:291',6,41.799999,73.099998,755.799988,900.299988,761.700012,50,?,?,?,?,?,?,?,?,?
7544,'2019/04/11 20:45:43:291',6,42.5,71.699997,753.599976,900.099976,762.599976,50,?,?,?,?,?,?,?,?,?
7545,'2019/04/11 20:45:43:291',6,43.200001,70.300003,751.400024,899.799988,763.5,50,?,?,?,?,?,?,?,?,?
7546,'2019/04/11 20:45:43:291',6,43.900002,68.900002,750.200012,899.5,764.400024,50,?,?,?,?,?,?,?,?,?
7547,'2019/04/11 20:45:43:291',6,45.200001,68.199997,749,899.200012,765.299988,50,?,?,?,?,?,?,?,?,?
7548,'2019/04/11 20:45:43:305',6,46.5,67.5,747.799988,898.900024,767,50,?,?,?,?,?,?,?,?,?
7549,'2019/04/11 20:45:43:305',6,47.799999,66.800003,746.599976,898.5,768.700012,50,?,?,?,?,?,?,?,?,?
7550,'2019/04/11 20:45:43:305',6,48.400002,66.099998,744.5,898.099976,770.400024,50,?,?,?,?,?,?,?,?,?
7551,'2019/04/11 20:45:43:305',6,49,67.5,742.400024,897.700012,771.200012,50,?,?,?,?,?,?,?,?,?
7552,'2019/04/11 20:45:43:305',6,49.599998,68.900002,740.299988,897.599976,772,50,?,?,?,?,?,?,?,?,?
7553,'2019/04/11 20:45:43:305',6,50.200001,70.300003,739.400024,897.5,772.799988,50,?,?,?,?,?,?,?,?,?
7554,'2019/04/11 20:45:43:305',6,51.299999,72.400002,738.5,897.400024,773.599976,50,?,?,?,?,?,?,?,?,?
7555,'2019/04/11 20:45:43:320',6,52.400002,74.5,737.599976,897.299988,775.099976,50,?,?,?,?,?,?,?,?,?
7556,'2019/04/11 20:45:43:320',6,53.5,76.599998,736.700012,896.900024,776.599976,50,?,?,?,?,?,?,?,?,?
7557,'2019/04/11 20:45:43:320',6,54,78.699997,734.200012,896.5,778.099976,50,?,?,?,?,?,?,?,?,?
7558,'2019/04/11 20:45:43:320',6,54.5,79.800003,731.700012,896.099976,778.799988,50,?,?,?,?,?,?,?,?,?
7559,'2019/04/11 20:45:43:320',6,55,80.900002,729.200012,895.799988,779.5,50,?,?,?,?,?,?,?,?,?
7560,'2019/04/11 20:45:43:320',6,55.5,82,727.599976,895.5,780.200012,50,?,?,?,?,?,?,?,?,?
7561,'2019/04/11 20:45:43:320',6,56.700001,81,726,895.200012,780.900024,50,?,?,?,?,?,?,?,?,?
7562,'2019/04/11 20:45:43:335',6,57.900002,80,724.400024,894.900024,781.799988,50,?,?,?,?,?,?,?,?,?
7563,'2019/04/11 20:45:43:335',6,59.099998,79,722.099976,894.599976,782.700012,50,?,?,?,?,?,?,?,?,?
7564,'2019/04/11 20:45:43:335',6,59.799999,77.599998,719.799988,894.299988,783.599976,50,?,?,?,?,?,?,?,?,?
7565,'2019/04/11 20:45:43:335',6,60.5,76.199997,717.5,894,783.799988,50,?,?,?,?,?,?,?,?,?
7566,'2019/04/11 20:45:43:335',6,61.200001,74.800003,715.200012,894,784,50,?,?,?,?,?,?,?,?,?
7567,'2019/04/11 20:45:43:335',6,63.299999,73.400002,714.5,894,784.200012,50,?,?,?,?,?,?,?,?,?
7568,'2019/04/11 20:45:43:349',6,65.400002,73,713.799988,894,784.700012,50,?,?,?,?,?,?,?,?,?
7569,'2019/04/11 20:45:43:349',6,67.5,72.599998,713.099976,893.599976,785.200012,50,?,?,?,?,?,?,?,?,?
7570,'2019/04/11 20:45:43:349',6,69.599998,72.199997,710,893.200012,785.700012,50,?,?,?,?,?,?,?,?,?
7571,'2019/04/11 20:45:43:349',6,71,71.800003,706.900024,892.799988,786.200012,50,?,?,?,?,?,?,?,?,?
7572,'2019/04/11 20:45:43:349',6,72.400002,71.400002,703.799988,892.400024,786.5,50,?,?,?,?,?,?,?,?,?
7573,'2019/04/11 20:45:43:349',6,75.699997,71,701.400024,892,786.799988,50,?,?,?,?,?,?,?,?,?
7574,'2019/04/11 20:45:43:365',6,79,71,699,891.599976,787.400024,50,?,?,?,?,?,?,?,?,?
7575,'2019/04/11 20:45:43:365',6,82.300003,71,696.599976,891,788,50,?,?,?,?,?,?,?,?,?
7576,'2019/04/11 20:45:43:365',6,85.599998,71,692.200012,890.400024,788.599976,50,?,?,?,?,?,?,?,?,?
7577,'2019/04/11 20:45:43:365',6,87.5,71.599998,687.799988,889.799988,789.200012,50,?,?,?,?,?,?,?,?,?
7578,'2019/04/11 20:45:43:365',6,89.400002,72.199997,683.400024,889.200012,789.5,50,?,?,?,?,?,?,?,?,?
7579,'2019/04/11 20:45:43:365',6,91.300003,72.800003,679,889,789.799988,50,?,?,?,?,?,?,?,?,?
7580,'2019/04/11 20:45:43:365',6,94.300003,73.400002,677,888.799988,790.099976,50,?,?,?,?,?,?,?,?,?
7581,'2019/04/11 20:45:43:380',6,97.300003,74,675,888.599976,790.299988,50,?,?,?,?,?,?,?,?,?
7582,'2019/04/11 20:45:43:380',6,100.300003,74.599998,673,888.200012,790.5,50,?,?,?,?,?,?,?,?,?
7583,'2019/04/11 20:45:43:380',6,101.400002,75.199997,669.599976,887.799988,790.700012,50,?,?,?,?,?,?,?,?,?
7584,'2019/04/11 20:45:43:380',6,102.5,76.099998,666.200012,887.400024,790.599976,50,?,?,?,?,?,?,?,?,?
7585,'2019/04/11 20:45:43:380',6,103.599998,77,662.799988,887.200012,790.5,50,?,?,?,?,?,?,?,?,?
7586,'2019/04/11 20:45:43:380',6,104.699997,77.900002,661.400024,887,790.400024,50,?,?,?,?,?,?,?,?,?
7587,'2019/04/11 20:45:43:380',6,106.599998,78.199997,660,886.799988,790.299988,50,?,?,?,?,?,?,?,?,?
7588,'2019/04/11 20:45:43:394',6,108.5,78.5,658.599976,886.299988,790.200012,50,?,?,?,?,?,?,?,?,?
7589,'2019/04/11 20:45:43:394',6,110.400002,78.800003,656.799988,885.799988,790.099976,50,?,?,?,?,?,?,?,?,?
7590,'2019/04/11 20:45:43:394',6,111.199997,81.800003,655,885.299988,790,50,?,?,?,?,?,?,?,?,?
7591,'2019/04/11 20:45:43:394',6,112,84.800003,653.200012,884.799988,790,50,?,?,?,?,?,?,?,?,?
7592,'2019/04/11 20:45:43:394',6,112.800003,87.800003,651.400024,884.5,790,50,?,?,?,?,?,?,?,?,?
7593,'2019/04/11 20:45:43:394',6,114.699997,90.800003,651,884.200012,790,50,?,?,?,?,?,?,?,?,?
7594,'2019/04/11 20:45:43:412',6,116.599998,93.5,650.599976,883.900024,790.299988,50,?,?,?,?,?,?,?,?,?
7595,'2019/04/11 20:45:43:412',6,118.5,96.199997,650.299988,883.599976,790.599976,50,?,?,?,?,?,?,?,?,?
7596,'2019/04/11 20:45:43:412',6,120.400002,100.599998,650,883.299988,790.900024,50,?,?,?,?,?,?,?,?,?
7597,'2019/04/11 20:45:43:412',6,121.5,105,649.700012,883,791.200012,50,?,?,?,?,?,?,?,?,?
7598,'2019/04/11 20:45:43:412',6,122.599998,109.400002,649.400024,883,791.5,50,?,?,?,?,?,?,?,?,?
7599,'2019/04/11 20:45:43:412',6,124.199997,113.800003,649.5,883,791.799988,50,?,?,?,?,?,?,?,?,?
7600,'2019/04/11 20:45:43:426',6,125.800003,115.5,649.599976,882.900024,792.099976,50,?,?,?,?,?,?,?,?,?
7601,'2019/04/11 20:45:43:426',6,127.400002,117.199997,649.099976,882.799988,792.400024,50,?,?,?,?,?,?,?,?,?
7602,'2019/04/11 20:45:43:426',6,129,120.400002,648.599976,882.700012,792.700012,50,?,?,?,?,?,?,?,?,?
7603,'2019/04/11 20:45:43:426',6,129.5,123.599998,648.099976,882.599976,793,50,?,?,?,?,?,?,?,?,?
7604,'2019/04/11 20:45:43:426',6,130,126.800003,647.599976,882.5,793,50,?,?,?,?,?,?,?,?,?
7605,'2019/04/11 20:45:43:426',6,130.300003,130,647,882.400024,793,50,?,?,?,?,?,?,?,?,?
7606,'2019/04/11 20:45:43:439',6,130.600006,131.5,646.400024,882.299988,793.099976,50,?,?,?,?,?,?,?,?,?
7607,'2019/04/11 20:45:43:440',6,130.899994,133,646.599976,882.200012,793.200012,50,?,?,?,?,?,?,?,?,?
7608,'2019/04/11 20:45:43:440',6,131.199997,133.399994,646.799988,882.099976,793.299988,50,?,?,?,?,?,?,?,?,?
7609,'2019/04/11 20:45:43:440',6,131,133.800003,647,882,793.400024,50,?,?,?,?,?,?,?,?,?
7610,'2019/04/11 20:45:43:440',6,130.800003,134.199997,647.200012,882,793.5,50,?,?,?,?,?,?,?,?,?
7611,'2019/04/11 20:45:43:440',6,129.800003,134.600006,648,882,793.599976,50,?,?,?,?,?,?,?,?,?
7612,'2019/04/11 20:45:43:456',6,128.800003,133.5,648.799988,882,793.599976,50,?,?,?,?,?,?,?,?,?
7613,'2019/04/11 20:45:43:456',6,127.800003,132.399994,649.900024,882,793.599976,50,?,?,?,?,?,?,?,?,?
7614,'2019/04/11 20:45:43:456',6,126.800003,131.5,651,882,793.599976,50,?,?,?,?,?,?,?,?,?
7615,'2019/04/11 20:45:43:456',6,126,130.600006,652.099976,882,793.599976,50,?,?,?,?,?,?,?,?,?
7616,'2019/04/11 20:45:43:456',6,125.199997,129.699997,653.200012,882,793.5,50,?,?,?,?,?,?,?,?,?
7617,'2019/04/11 20:45:43:456',6,124.199997,128.800003,653.5,882,793.400024,50,?,?,?,?,?,?,?,?,?
7618,'2019/04/11 20:45:43:470',6,123.199997,129,653.799988,882,793.599976,50,?,?,?,?,?,?,?,?,?
7619,'2019/04/11 20:45:43:471',6,122.199997,129.199997,654.099976,881.900024,793.799988,50,?,?,?,?,?,?,?,?,?
7620,'2019/04/11 20:45:43:471',6,121.199997,129.399994,654.5,881.799988,794,50,?,?,?,?,?,?,?,?,?
7621,'2019/04/11 20:45:43:471',6,121.099998,129.600006,654.900024,881.700012,794.200012,50,?,?,?,?,?,?,?,?,?
7622,'2019/04/11 20:45:43:486',6,121,129.800003,655.299988,881.599976,795,50,?,?,?,?,?,?,?,?,?
7623,'2019/04/11 20:45:43:486',6,120.900002,130,655.400024,881.599976,795.799988,50,?,?,?,?,?,?,?,?,?
7624,'2019/04/11 20:45:43:486',6,120.800003,130,655.099976,881.599976,796.599976,50,?,?,?,?,?,?,?,?,?
7625,'2019/04/11 20:45:43:486',6,120.699997,130.5,654.799988,881.599976,797.400024,50,?,?,?,?,?,?,?,?,?
7626,'2019/04/11 20:45:43:486',6,120.599998,131,654.5,881.599976,798.200012,50,?,?,?,?,?,?,?,?,?
7627,'2019/04/11 20:45:43:486',6,120.800003,131.5,654.200012,881.599976,799,50,?,?,?,?,?,?,?,?,?
7628,'2019/04/11 20:45:43:500',6,121,132,653.900024,881.5,799.5,50,?,?,?,?,?,?,?,?,?
7629,'2019/04/11 20:45:43:500',6,121.199997,132.5,653.200012,881.5,800,50,?,?,?,?,?,?,?,?,?
7630,'2019/04/11 20:45:43:500',6,121.400002,132.5,652.400024,881.5,800.5,50,?,?,?,?,?,?,?,?,?
7631,'2019/04/11 20:45:43:500',6,121.5,132.5,651.599976,881.5,801,50,?,?,?,?,?,?,?,?,?
7632,'2019/04/11 20:45:43:500',6,121.800003,132.5,650.799988,881.5,801,50,?,?,?,?,?,?,?,?,?
7633,'2019/04/11 20:45:43:517',6,122.099998,132.5,650,881.400024,801.200012,50,?,?,?,?,?,?,?,?,?
7634,'2019/04/11 20:45:43:517',6,122.400002,132.5,649.599976,881.200012,801.400024,50,?,?,?,?,?,?,?,?,?
7635,'2019/04/11 20:45:43:517',6,122.699997,132,648.099976,881,801.599976,50,?,?,?,?,?,?,?,?,?
7636,'2019/04/11 20:45:43:517',6,123,131,646.599976,880.799988,801.799988,50,?,?,?,?,?,?,?,?,?
7637,'2019/04/11 20:45:43:517',6,123.199997,130,645.099976,880.599976,802,50,?,?,?,?,?,?,?,?,?
7638,'2019/04/11 20:45:43:517',6,123.400002,129,643.599976,880.5,802.200012,50,?,?,?,?,?,?,?,?,?
7639,'2019/04/11 20:45:43:517',6,124,128,642.5,880.400024,802.400024,50,?,?,?,?,?,?,?,?,?
7640,'2019/04/11 20:45:43:530',6,124.599998,127.5,641.400024,880.299988,802.299988,50,?,?,?,?,?,?,?,?,?
7641,'2019/04/11 20:45:43:530',6,125.199997,127,640.299988,880.299988,802.200012,50,?,?,?,?,?,?,?,?,?
7642,'2019/04/11 20:45:43:530',6,125.599998,126.5,636.599976,880.299988,802.099976,50,?,?,?,?,?,?,?,?,?
7643,'2019/04/11 20:45:43:530',6,126,124.800003,632.900024,880.299988,801.799988,50,?,?,?,?,?,?,?,?,?
7644,'2019/04/11 20:45:43:530',6,126.400002,123.099998,629.200012,880.400024,801.5,50,?,?,?,?,?,?,?,?,?
7645,'2019/04/11 20:45:43:530',6,126.800003,121.400002,626.599976,880.5,801.200012,50,?,?,?,?,?,?,?,?,?
7646,'2019/04/11 20:45:43:530',6,127.900002,120.199997,624,880.599976,800.900024,50,?,?,?,?,?,?,?,?,?
7647,'2019/04/11 20:45:43:546',6,129,119,621.400024,880.700012,800.5,50,?,?,?,?,?,?,?,?,?
7648,'2019/04/11 20:45:43:546',6,130.100006,117.800003,617.299988,880.799988,800.099976,50,?,?,?,?,?,?,?,?,?
7649,'2019/04/11 20:45:43:546',6,130.800003,115.900002,613.200012,880.900024,799.700012,50,?,?,?,?,?,?,?,?,?
7650,'2019/04/11 20:45:43:546',6,131.5,114,609.099976,881,799.599976,50,?,?,?,?,?,?,?,?,?
7651,'2019/04/11 20:45:43:546',6,132.199997,112.099998,605,881,799.5,50,?,?,?,?,?,?,?,?,?
7652,'2019/04/11 20:45:43:546',6,132.800003,110.199997,603.5,881,799.400024,50,?,?,?,?,?,?,?,?,?
7653,'2019/04/11 20:45:43:561',6,133.399994,109.5,602,881,799.599976,50,?,?,?,?,?,?,?,?,?
7654,'2019/04/11 20:45:43:561',6,134,108.800003,599.400024,881,799.799988,50,?,?,?,?,?,?,?,?,?
7655,'2019/04/11 20:45:43:561',6,134.600006,107.599998,596.799988,881,800,50,?,?,?,?,?,?,?,?,?
7656,'2019/04/11 20:45:43:561',6,134.5,106.400002,594.200012,881,800.200012,50,?,?,?,?,?,?,?,?,?
7657,'2019/04/11 20:45:43:561',6,134.399994,105.199997,591.599976,881,800.5,50,?,?,?,?,?,?,?,?,?
7658,'2019/04/11 20:45:43:561',6,133.699997,104,590.5,881,800.799988,50,?,?,?,?,?,?,?,?,?
7659,'2019/04/11 20:45:43:575',6,133,103.5,589.400024,881,801.200012,50,?,?,?,?,?,?,?,?,?
7660,'2019/04/11 20:45:43:575',6,132.300003,103,588.5,881,801.599976,50,?,?,?,?,?,?,?,?,?
7661,'2019/04/11 20:45:43:575',6,131.600006,102.199997,587.599976,881,802,50,?,?,?,?,?,?,?,?,?
7662,'2019/04/11 20:45:43:575',6,131,101.400002,586.700012,881,802.400024,50,?,?,?,?,?,?,?,?,?
7663,'2019/04/11 20:45:43:575',6,130.699997,100.599998,585.799988,881,802.5,50,?,?,?,?,?,?,?,?,?
7664,'2019/04/11 20:45:43:591',6,130.399994,99.800003,586,881,802.700012,50,?,?,?,?,?,?,?,?,?
7665,'2019/04/11 20:45:43:591',6,130.100006,99.5,586.200012,880.900024,802.900024,50,?,?,?,?,?,?,?,?,?
7666,'2019/04/11 20:45:43:591',6,129.800003,99.199997,586.900024,880.799988,803.099976,50,?,?,?,?,?,?,?,?,?
7667,'2019/04/11 20:45:43:591',6,129.5,98.599998,587.599976,880.700012,803.299988,50,?,?,?,?,?,?,?,?,?
7668,'2019/04/11 20:45:43:591',6,129.800003,98,588.299988,880.599976,803.5,50,?,?,?,?,?,?,?,?,?
7669,'2019/04/11 20:45:43:605',6,130.100006,97.400002,589,880.5,803.900024,50,?,?,?,?,?,?,?,?,?
7670,'2019/04/11 20:45:43:605',6,130.399994,96.800003,589.5,880.299988,804.299988,50,?,?,?,?,?,?,?,?,?
7671,'2019/04/11 20:45:43:605',6,130.699997,96.5,590.5,880.099976,804.700012,50,?,?,?,?,?,?,?,?,?
7672,'2019/04/11 20:45:43:605',6,131,96.800003,591.5,879.900024,805.099976,50,?,?,?,?,?,?,?,?,?
7673,'2019/04/11 20:45:43:605',6,131,97.099998,592.5,879.700012,805.5,50,?,?,?,?,?,?,?,?,?
7674,'2019/04/11 20:45:43:605',6,131,97.400002,593.5,879.5,805.799988,50,?,?,?,?,?,?,?,?,?
7675,'2019/04/11 20:45:43:605',6,130.399994,97.699997,594.5,879.400024,806.099976,50,?,?,?,?,?,?,?,?,?
7676,'2019/04/11 20:45:43:621',6,129.800003,98,595,879.400024,806.400024,50,?,?,?,?,?,?,?,?,?
7677,'2019/04/11 20:45:43:621',6,129.199997,98.599998,596,879.400024,806.700012,50,?,?,?,?,?,?,?,?,?
7678,'2019/04/11 20:45:43:621',6,128.600006,98.599998,597,879.400024,807,50,?,?,?,?,?,?,?,?,?
7679,'2019/04/11 20:45:43:621',6,128,98.599998,598,879.400024,807,50,?,?,?,?,?,?,?,?,?
7680,'2019/04/11 20:45:43:621',6,127.400002,98.599998,599,879.5,807,50,?,?,?,?,?,?,?,?,?
7681,'2019/04/11 20:45:43:622',6,126.199997,98.599998,599.5,879.599976,807,50,?,?,?,?,?,?,?,?,?
7682,'2019/04/11 20:45:43:636',6,125,98,600,879.599976,807,50,?,?,?,?,?,?,?,?,?
7683,'2019/04/11 20:45:43:636',6,123.800003,97.400002,600.799988,879.599976,807,50,?,?,?,?,?,?,?,?,?
7684,'2019/04/11 20:45:43:636',6,122.599998,96.300003,601.599976,879.599976,807,50,?,?,?,?,?,?,?,?,?
7685,'2019/04/11 20:45:43:636',6,122,95.199997,602.400024,879.599976,807,50,?,?,?,?,?,?,?,?,?
7686,'2019/04/11 20:45:43:636',6,121.400002,94.099998,603.200012,879.5,807,50,?,?,?,?,?,?,?,?,?
7687,'2019/04/11 20:45:43:636',6,120.300003,93,603.5,879.400024,807,50,?,?,?,?,?,?,?,?,?
7688,'2019/04/11 20:45:43:650',6,119.199997,92.5,603.799988,879.299988,807.099976,50,?,?,?,?,?,?,?,?,?
7689,'2019/04/11 20:45:43:650',6,118.099998,92,604.099976,879.299988,807.200012,50,?,?,?,?,?,?,?,?,?
7690,'2019/04/11 20:45:43:650',6,117,91.5,606.200012,879.299988,807.299988,50,?,?,?,?,?,?,?,?,?
7691,'2019/04/11 20:45:43:650',6,116.5,90.300003,608.299988,879.299988,807.400024,50,?,?,?,?,?,?,?,?,?
7692,'2019/04/11 20:45:43:650',6,116,89.099998,610.400024,879.400024,807.5,50,?,?,?,?,?,?,?,?,?
7693,'2019/04/11 20:45:43:650',6,115.5,87.900002,612.200012,879.5,807.599976,50,?,?,?,?,?,?,?,?,?
7694,'2019/04/11 20:45:43:650',6,114.599998,87.199997,614,879.599976,807.700012,50,?,?,?,?,?,?,?,?,?
7695,'2019/04/11 20:45:43:666',6,113.699997,86.5,615.799988,879.900024,807.799988,50,?,?,?,?,?,?,?,?,?
7696,'2019/04/11 20:45:43:666',6,112.800003,85.800003,618.099976,880.200012,807.900024,50,?,?,?,?,?,?,?,?,?
7697,'2019/04/11 20:45:43:666',6,112.400002,85.400002,620.400024,880.5,808,50,?,?,?,?,?,?,?,?,?
7698,'2019/04/11 20:45:43:666',6,112,85,622.700012,880.799988,808,50,?,?,?,?,?,?,?,?,?
7699,'2019/04/11 20:45:43:667',6,111.599998,84.599998,625,881,808,50,?,?,?,?,?,?,?,?,?
7700,'2019/04/11 20:45:43:667',6,110,84.199997,625.5,881.200012,808,50,?,?,?,?,?,?,?,?,?
7701,'2019/04/11 20:45:43:680',6,108.400002,84.5,626,881.5,808,50,?,?,?,?,?,?,?,?,?
7702,'2019/04/11 20:45:43:680',6,106.800003,84.800003,627.700012,881.799988,808,50,?,?,?,?,?,?,?,?,?
7703,'2019/04/11 20:45:43:680',6,105.199997,84.400002,629.400024,882.099976,808,50,?,?,?,?,?,?,?,?,?
7704,'2019/04/11 20:45:43:680',6,104,84,631.099976,882.400024,808,50,?,?,?,?,?,?,?,?,?
7705,'2019/04/11 20:45:43:680',6,102.800003,83.599998,632.799988,882.5,808,50,?,?,?,?,?,?,?,?,?
7706,'2019/04/11 20:45:43:680',6,100.5,83.199997,634,882.599976,808,50,?,?,?,?,?,?,?,?,?
7707,'2019/04/11 20:45:43:697',6,98.199997,82.5,636.099976,882.700012,808,50,?,?,?,?,?,?,?,?,?
7708,'2019/04/11 20:45:43:697',6,95.900002,83.300003,638.200012,882.799988,808,50,?,?,?,?,?,?,?,?,?
7709,'2019/04/11 20:45:43:697',6,93.599998,84.099998,640.299988,882.900024,808,50,?,?,?,?,?,?,?,?,?
7710,'2019/04/11 20:45:43:697',6,92.5,84.900002,642.400024,883,808,50,?,?,?,?,?,?,?,?,?
7711,'2019/04/11 20:45:43:697',6,91.099998,85.699997,644.5,883,808,50,?,?,?,?,?,?,?,?,?
7712,'2019/04/11 20:45:43:710',6,89.699997,86.5,645.400024,883,807.799988,50,?,?,?,?,?,?,?,?,?
7713,'2019/04/11 20:45:43:710',6,88.300003,88,648,883,807.599976,50,?,?,?,?,?,?,?,?,?
7714,'2019/04/11 20:45:43:710',6,86.900002,88.699997,650.599976,883,807.400024,50,?,?,?,?,?,?,?,?,?
7715,'2019/04/11 20:45:43:710',6,85.5,89.400002,653.200012,883,807.200012,50,?,?,?,?,?,?,?,?,?
7716,'2019/04/11 20:45:43:710',6,85.199997,90.099998,655.799988,883,807,50,?,?,?,?,?,?,?,?,?
7717,'2019/04/11 20:45:43:710',6,84.5,90.800003,657.5,883,806.799988,50,?,?,?,?,?,?,?,?,?
7718,'2019/04/11 20:45:43:727',6,83.800003,90,659.200012,883,806.5,50,?,?,?,?,?,?,?,?,?
7719,'2019/04/11 20:45:43:727',6,83.099998,89.199997,661.099976,883,806.200012,50,?,?,?,?,?,?,?,?,?
7720,'2019/04/11 20:45:43:728',6,82.400002,89.199997,663,883,805.900024,50,?,?,?,?,?,?,?,?,?
7721,'2019/04/11 20:45:43:728',6,82,89.199997,664.900024,883,805.599976,50,?,?,?,?,?,?,?,?,?
7722,'2019/04/11 20:45:43:728',6,81.599998,89.199997,666.799988,883,805.5,50,?,?,?,?,?,?,?,?,?
7723,'2019/04/11 20:45:43:728',6,80.5,89.199997,667,883,805.400024,50,?,?,?,?,?,?,?,?,?
