@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric

@data
17160,'2019/02/25 20:20:31:113',18,73.900002,259.200012,970.099976,0,1000,?,?,?,?,?,?,?,?
17161,'2019/02/25 20:20:31:113',18,74.199997,259.399994,970,0,1000,?,?,?,?,?,?,?,?
17162,'2019/02/25 20:20:31:113',18,74.099998,259.600006,970,0,1000,?,?,?,?,?,?,?,?
17163,'2019/02/25 20:20:31:128',18,74,260.399994,970,0,1000,?,?,?,?,?,?,?,?
17164,'2019/02/25 20:20:31:128',18,74,261.200012,970,0,1000,?,?,?,?,?,?,?,?
17165,'2019/02/25 20:20:31:145',18,74,262,970.099976,0,1000,?,?,?,?,?,?,?,?
17166,'2019/02/25 20:20:31:145',18,73.5,262.5,970.200012,0,1000,?,?,?,?,?,?,?,?
17167,'2019/02/25 20:20:31:145',18,73,262.299988,970.299988,0,1000,?,?,?,?,?,?,?,?
17168,'2019/02/25 20:20:31:145',18,72.699997,262.100006,970.400024,0,1000,?,?,?,?,?,?,?,?
17169,'2019/02/25 20:20:31:145',18,73.199997,262.299988,970.5,0,1000,?,?,?,?,?,?,?,?
17170,'2019/02/25 20:20:31:145',18,73.699997,262.799988,970.599976,0,1000,?,?,?,?,?,?,?,?
17171,'2019/02/25 20:20:31:145',18,74.199997,263.299988,970.700012,0,1000,?,?,?,?,?,?,?,?
17172,'2019/02/25 20:20:31:145',18,75.099998,263.799988,970.799988,0,1000,?,?,?,?,?,?,?,?
17173,'2019/02/25 20:20:31:145',18,76.099998,263.799988,970.900024,0,1000,?,?,?,?,?,?,?,?
17174,'2019/02/25 20:20:31:174',18,77,263.700012,971,0,1000,?,?,?,?,?,?,?,?
17175,'2019/02/25 20:20:31:174',18,77.900002,263.600006,971,0,1000,?,?,?,?,?,?,?,?
17176,'2019/02/25 20:20:31:174',18,78,263.799988,971,0,1000,?,?,?,?,?,?,?,?
17177,'2019/02/25 20:20:31:188',18,78.099998,264.399994,971,0,1000,?,?,?,?,?,?,?,?
17178,'2019/02/25 20:20:31:188',18,78.199997,265,971,0,1000,?,?,?,?,?,?,?,?
17179,'2019/02/25 20:20:31:188',18,77.5,265.600006,971,0,1000,?,?,?,?,?,?,?,?
17180,'2019/02/25 20:20:31:188',18,76.5,265.899994,971,0,1000,?,?,?,?,?,?,?,?
17181,'2019/02/25 20:20:31:205',18,75.5,265.899994,971,0,1000,?,?,?,?,?,?,?,?
17182,'2019/02/25 20:20:31:205',18,74.5,265.899994,971,0,1000,?,?,?,?,?,?,?,?
17183,'2019/02/25 20:20:31:205',18,73.699997,265.899994,971,0,1000,?,?,?,?,?,?,?,?
17184,'2019/02/25 20:20:31:205',18,72.900002,265.899994,971,0,1000,?,?,?,?,?,?,?,?
17185,'2019/02/25 20:20:31:205',18,72.099998,265.899994,971,0,1000,?,?,?,?,?,?,?,?
17186,'2019/02/25 20:20:31:205',18,72.099998,265.899994,971,0,1000,?,?,?,?,?,?,?,?
17187,'2019/02/25 20:20:31:205',18,72.5,265.5,971,0,1000,?,?,?,?,?,?,?,?
17188,'2019/02/25 20:20:31:233',18,72.900002,265.100006,971.099976,0,1000,?,?,?,?,?,?,?,?
17189,'2019/02/25 20:20:31:233',18,73.300003,264.299988,971.200012,0,1000,?,?,?,?,?,?,?,?
17190,'2019/02/25 20:20:31:233',18,74,263.5,971.299988,0,1000,?,?,?,?,?,?,?,?
17191,'2019/02/25 20:20:31:233',18,74.699997,263,971.400024,0,1000,?,?,?,?,?,?,?,?
17192,'2019/02/25 20:20:31:248',18,75.400002,262.899994,971.5,0,1000,?,?,?,?,?,?,?,?
17193,'2019/02/25 20:20:31:248',18,75.800003,262.799988,971.599976,0,1000,?,?,?,?,?,?,?,?
17194,'2019/02/25 20:20:31:248',18,76.099998,262.799988,971.700012,0,1000,?,?,?,?,?,?,?,?
17195,'2019/02/25 20:20:31:263',18,76.400002,262.5,971.799988,0,1000,?,?,?,?,?,?,?,?
17196,'2019/02/25 20:20:31:263',18,76.699997,262.200012,971.900024,0,1000,?,?,?,?,?,?,?,?
17197,'2019/02/25 20:20:31:263',18,76.599998,261.899994,972,0,1000,?,?,?,?,?,?,?,?
17198,'2019/02/25 20:20:31:278',18,76.5,261.700012,972,0,1000,?,?,?,?,?,?,?,?
17199,'2019/02/25 20:20:31:278',18,76.400002,261.899994,972,0,1000,?,?,?,?,?,?,?,?
17200,'2019/02/25 20:20:31:278',18,76.300003,262.100006,972,0,1000,?,?,?,?,?,?,?,?
17201,'2019/02/25 20:20:31:278',18,76.5,262.299988,972,0,1000,?,?,?,?,?,?,?,?
17202,'2019/02/25 20:20:31:294',18,76.699997,262.100006,972.099976,0,1000,?,?,?,?,?,?,?,?
17203,'2019/02/25 20:20:31:294',18,76.900002,261.299988,972.200012,0,1000,?,?,?,?,?,?,?,?
17204,'2019/02/25 20:20:31:294',18,77.199997,260.5,972.299988,0,1000,?,?,?,?,?,?,?,?
17205,'2019/02/25 20:20:31:294',18,77.5,260,972.400024,0,1000,?,?,?,?,?,?,?,?
17206,'2019/02/25 20:20:31:294',18,77.599998,259.5,972.5,0,1000,?,?,?,?,?,?,?,?
17207,'2019/02/25 20:20:31:309',18,77.699997,259,972.5,0,1000,?,?,?,?,?,?,?,?
17208,'2019/02/25 20:20:31:309',18,77.800003,259.100006,972.5,0,1000,?,?,?,?,?,?,?,?
17209,'2019/02/25 20:20:31:309',18,77.900002,259.200012,972.5,0,1000,?,?,?,?,?,?,?,?
17210,'2019/02/25 20:20:31:309',18,77.699997,259.299988,972.5,0,1000,?,?,?,?,?,?,?,?
17211,'2019/02/25 20:20:31:324',18,77.199997,259.399994,972.599976,0,1000,?,?,?,?,?,?,?,?
17212,'2019/02/25 20:20:31:324',18,76.699997,259,972.599976,0,1000,?,?,?,?,?,?,?,?
17213,'2019/02/25 20:20:31:324',18,76.199997,259.200012,972.599976,0,1000,?,?,?,?,?,?,?,?
17214,'2019/02/25 20:20:31:324',18,75.900002,259.399994,972.599976,0,1000,?,?,?,?,?,?,?,?
17215,'2019/02/25 20:20:31:339',18,75.599998,259.600006,972.5,0,1000,?,?,?,?,?,?,?,?
17216,'2019/02/25 20:20:31:339',18,75.5,260.100006,972.400024,0,1000,?,?,?,?,?,?,?,?
17217,'2019/02/25 20:20:31:339',18,75.400002,260.600006,972.400024,0,1000,?,?,?,?,?,?,?,?
17218,'2019/02/25 20:20:31:339',18,75.300003,260.399994,972.400024,0,1000,?,?,?,?,?,?,?,?
17219,'2019/02/25 20:20:31:339',18,75.5,260.200012,972.400024,0,1000,?,?,?,?,?,?,?,?
17220,'2019/02/25 20:20:31:354',18,76,259.299988,972.400024,0,1000,?,?,?,?,?,?,?,?
17221,'2019/02/25 20:20:31:354',18,76.5,258.399994,972.299988,0,1000,?,?,?,?,?,?,?,?
17222,'2019/02/25 20:20:31:354',18,77,258,972.200012,0,1000,?,?,?,?,?,?,?,?
17223,'2019/02/25 20:20:31:354',18,77,257.600006,972.099976,0,1000,?,?,?,?,?,?,?,?
17224,'2019/02/25 20:20:31:368',18,76.800003,257.700012,972,0,1000,?,?,?,?,?,?,?,?
17225,'2019/02/25 20:20:31:368',18,76.599998,257.799988,972,0,1000,?,?,?,?,?,?,?,?
17226,'2019/02/25 20:20:31:368',18,76.300003,257.600006,972,0,1000,?,?,?,?,?,?,?,?
17227,'2019/02/25 20:20:31:383',18,76,257.200012,972,0,1000,?,?,?,?,?,?,?,?
17228,'2019/02/25 20:20:31:383',18,75.699997,256.799988,972,0,1000,?,?,?,?,?,?,?,?
17229,'2019/02/25 20:20:31:383',18,75.300003,256.399994,972,0,1000,?,?,?,?,?,?,?,?
17230,'2019/02/25 20:20:31:399',18,74.900002,256.700012,971.900024,0,1000,?,?,?,?,?,?,?,?
17231,'2019/02/25 20:20:31:399',18,74.5,257.200012,971.799988,0,1000,?,?,?,?,?,?,?,?
17232,'2019/02/25 20:20:31:399',18,74.099998,257.700012,971.700012,0,1000,?,?,?,?,?,?,?,?
17233,'2019/02/25 20:20:31:399',18,74.199997,258.200012,971.599976,0,1000,?,?,?,?,?,?,?,?
17234,'2019/02/25 20:20:31:399',18,74.5,258.200012,971.5,0,1000,?,?,?,?,?,?,?,?
17235,'2019/02/25 20:20:31:414',18,74.800003,257.600006,971.400024,0,1000,?,?,?,?,?,?,?,?
17236,'2019/02/25 20:20:31:414',18,75.199997,257,971.299988,0,1000,?,?,?,?,?,?,?,?
17237,'2019/02/25 20:20:31:414',18,75.300003,256.600006,971.200012,0,1000,?,?,?,?,?,?,?,?
17238,'2019/02/25 20:20:31:428',18,75.400002,256.899994,971.099976,0,1000,?,?,?,?,?,?,?,?
17239,'2019/02/25 20:20:31:428',18,75.300003,257.200012,971,0,1000,?,?,?,?,?,?,?,?
17240,'2019/02/25 20:20:31:444',18,75.199997,257.5,970.900024,0,1000,?,?,?,?,?,?,?,?
17241,'2019/02/25 20:20:31:444',18,75.099998,257.200012,970.799988,0,1000,?,?,?,?,?,?,?,?
17242,'2019/02/25 20:20:31:444',18,75,256.899994,970.700012,0,1000,?,?,?,?,?,?,?,?
17243,'2019/02/25 20:20:31:444',18,75,256.600006,970.599976,0,1000,?,?,?,?,?,?,?,?
17244,'2019/02/25 20:20:31:458',18,74.800003,256.600006,970.5,0,1000,?,?,?,?,?,?,?,?
17245,'2019/02/25 20:20:31:458',18,74.599998,257.200012,970.400024,0,1000,?,?,?,?,?,?,?,?
17246,'2019/02/25 20:20:31:458',18,74.400002,257.799988,970.299988,0,1000,?,?,?,?,?,?,?,?
17247,'2019/02/25 20:20:31:458',18,74.900002,258.399994,970.200012,0,1000,?,?,?,?,?,?,?,?
17248,'2019/02/25 20:20:31:473',18,75.400002,257.600006,970.099976,0,1000,?,?,?,?,?,?,?,?
17249,'2019/02/25 20:20:31:473',18,75.900002,256.799988,970,0,1000,?,?,?,?,?,?,?,?
17250,'2019/02/25 20:20:31:473',18,76.400002,256,970,0,1000,?,?,?,?,?,?,?,?
17251,'2019/02/25 20:20:31:473',18,76.199997,255.600006,970,0,1000,?,?,?,?,?,?,?,?
17252,'2019/02/25 20:20:31:488',18,76,255.699997,970,0,1000,?,?,?,?,?,?,?,?
17253,'2019/02/25 20:20:31:488',18,75.800003,255.800003,970,0,1000,?,?,?,?,?,?,?,?
17254,'2019/02/25 20:20:31:503',18,75.599998,255.600006,969.900024,0,1000,?,?,?,?,?,?,?,?
17255,'2019/02/25 20:20:31:503',18,75.400002,254.899994,969.799988,0,1000,?,?,?,?,?,?,?,?
17256,'2019/02/25 20:20:31:503',18,75.199997,254.199997,969.700012,0,1000,?,?,?,?,?,?,?,?
17257,'2019/02/25 20:20:31:503',18,74.699997,253.5,969.599976,0,1000,?,?,?,?,?,?,?,?
17258,'2019/02/25 20:20:31:519',18,74.199997,253.699997,969.5,0,1000,?,?,?,?,?,?,?,?
17259,'2019/02/25 20:20:31:519',18,73.800003,253.899994,969.400024,0,1000,?,?,?,?,?,?,?,?
17260,'2019/02/25 20:20:31:533',18,73.400002,253.399994,969.299988,0,1000,?,?,?,?,?,?,?,?
17261,'2019/02/25 20:20:31:533',18,73.400002,252.899994,969.200012,0,1000,?,?,?,?,?,?,?,?
17262,'2019/02/25 20:20:31:549',18,73.400002,251.899994,969,0,1000,?,?,?,?,?,?,?,?
17263,'2019/02/25 20:20:31:549',18,73.300003,251.199997,968.799988,0,1000,?,?,?,?,?,?,?,?
17264,'2019/02/25 20:20:31:549',18,73.199997,250.5,968.700012,0,1000,?,?,?,?,?,?,?,?
17265,'2019/02/25 20:20:31:549',18,73.099998,250.300003,968.599976,0,1000,?,?,?,?,?,?,?,?
17266,'2019/02/25 20:20:31:549',18,73.300003,250.100006,968.5,0,1000,?,?,?,?,?,?,?,?
17267,'2019/02/25 20:20:31:563',18,73.400002,249.899994,968.5,0,1000,?,?,?,?,?,?,?,?
17268,'2019/02/25 20:20:31:563',18,73.5,249.300003,968.5,0,1000,?,?,?,?,?,?,?,?
17269,'2019/02/25 20:20:31:563',18,73.5,248.699997,968.5,0,1000,?,?,?,?,?,?,?,?
17270,'2019/02/25 20:20:31:563',18,73.5,248.800003,968.5,0,1000,?,?,?,?,?,?,?,?
17271,'2019/02/25 20:20:31:563',18,74.199997,248.899994,968.5,0,1000,?,?,?,?,?,?,?,?
17272,'2019/02/25 20:20:31:580',18,74.900002,249.100006,968.599976,0,1000,?,?,?,?,?,?,?,?
17273,'2019/02/25 20:20:31:580',18,75.599998,249,968.700012,0,1000,?,?,?,?,?,?,?,?
17274,'2019/02/25 20:20:31:580',18,76.300003,248.899994,968.799988,0,1000,?,?,?,?,?,?,?,?
17275,'2019/02/25 20:20:31:580',18,77.099998,248.800003,968.900024,0,1000,?,?,?,?,?,?,?,?
17276,'2019/02/25 20:20:31:580',18,77.599998,248.699997,968.900024,0,1000,?,?,?,?,?,?,?,?
17277,'2019/02/25 20:20:31:580',18,78.099998,248,968.799988,0,1000,?,?,?,?,?,?,?,?
17278,'2019/02/25 20:20:31:580',18,78.599998,247.5,968.700012,0,1000,?,?,?,?,?,?,?,?
17279,'2019/02/25 20:20:31:580',18,78.900002,247,968.599976,0,1000,?,?,?,?,?,?,?,?
17280,'2019/02/25 20:20:31:596',18,79.199997,246.5,968.599976,0,1000,?,?,?,?,?,?,?,?
17281,'2019/02/25 20:20:31:596',18,79.099998,246.300003,968.599976,0,1000,?,?,?,?,?,?,?,?
17282,'2019/02/25 20:20:31:596',18,79,246,968.599976,0,1000,?,?,?,?,?,?,?,?
17283,'2019/02/25 20:20:31:596',18,78.599998,245.699997,968.599976,0,1000,?,?,?,?,?,?,?,?
17284,'2019/02/25 20:20:31:623',18,78.199997,245.399994,968.700012,0,1000,?,?,?,?,?,?,?,?
17285,'2019/02/25 20:20:31:623',18,77.699997,244.5,968.799988,0,1000,?,?,?,?,?,?,?,?
17286,'2019/02/25 20:20:31:623',18,77.199997,243.600006,969,0,1000,?,?,?,?,?,?,?,?
17287,'2019/02/25 20:20:31:623',18,77.400002,243.300003,969.200012,0,1000,?,?,?,?,?,?,?,?
17288,'2019/02/25 20:20:31:638',18,77.599998,243.300003,969.400024,0,1000,?,?,?,?,?,?,?,?
17289,'2019/02/25 20:20:31:638',18,78,243.300003,969.599976,0,1000,?,?,?,?,?,?,?,?
17290,'2019/02/25 20:20:31:638',18,78.400002,243.300003,969.700012,0,1000,?,?,?,?,?,?,?,?
17291,'2019/02/25 20:20:31:638',18,79.199997,243,969.799988,0,1000,?,?,?,?,?,?,?,?
17292,'2019/02/25 20:20:31:653',18,80,242.300003,969.900024,0,1000,?,?,?,?,?,?,?,?
17293,'2019/02/25 20:20:31:653',18,81.099998,241.600006,970,0,1000,?,?,?,?,?,?,?,?
17294,'2019/02/25 20:20:31:653',18,82.199997,240.899994,970,0,1000,?,?,?,?,?,?,?,?
17295,'2019/02/25 20:20:31:653',18,82.699997,240.800003,970,0,1000,?,?,?,?,?,?,?,?
17296,'2019/02/25 20:20:31:668',18,83.199997,241.100006,970,0,1000,?,?,?,?,?,?,?,?
17297,'2019/02/25 20:20:31:668',18,83,241.399994,970,0,1000,?,?,?,?,?,?,?,?
17298,'2019/02/25 20:20:31:668',18,82.800003,241.399994,970,0,1000,?,?,?,?,?,?,?,?
17299,'2019/02/25 20:20:31:668',18,82.900002,241.399994,970,0,1000,?,?,?,?,?,?,?,?
17300,'2019/02/25 20:20:31:685',18,83,241,970,0,1000,?,?,?,?,?,?,?,?
17301,'2019/02/25 20:20:31:685',18,82.699997,240.600006,970,0,1000,?,?,?,?,?,?,?,?
17302,'2019/02/25 20:20:31:685',18,82.900002,240.600006,970,0,1000,?,?,?,?,?,?,?,?
17303,'2019/02/25 20:20:31:700',18,83.099998,240.699997,970,0,1000,?,?,?,?,?,?,?,?
17304,'2019/02/25 20:20:31:700',18,83.300003,240.800003,970,0,1000,?,?,?,?,?,?,?,?
17305,'2019/02/25 20:20:31:700',18,84.099998,240.899994,970,0,1000,?,?,?,?,?,?,?,?
17306,'2019/02/25 20:20:31:700',18,85.199997,240.600006,970,0,1000,?,?,?,?,?,?,?,?
17307,'2019/02/25 20:20:31:713',18,86.300003,239.5,970,0,1000,?,?,?,?,?,?,?,?
17308,'2019/02/25 20:20:31:713',18,87.400002,238.399994,970,0,1000,?,?,?,?,?,?,?,?
17309,'2019/02/25 20:20:31:713',18,88.199997,237.300003,970,0,1000,?,?,?,?,?,?,?,?
17310,'2019/02/25 20:20:31:713',18,88.400002,236.600006,970,0,1000,?,?,?,?,?,?,?,?
17311,'2019/02/25 20:20:31:729',18,88.599998,236.300003,970,0,1000,?,?,?,?,?,?,?,?
17312,'2019/02/25 20:20:31:729',18,88.300003,236,970,0,1000,?,?,?,?,?,?,?,?
17313,'2019/02/25 20:20:31:729',18,88,235.600006,970,0,1000,?,?,?,?,?,?,?,?
17314,'2019/02/25 20:20:31:729',18,87.599998,235.199997,970,0,1000,?,?,?,?,?,?,?,?
17315,'2019/02/25 20:20:31:743',18,87.199997,234.800003,970.099976,0,1000,?,?,?,?,?,?,?,?
17316,'2019/02/25 20:20:31:743',18,86.5,234,970.200012,0,1000,?,?,?,?,?,?,?,?
17317,'2019/02/25 20:20:31:743',18,85.800003,234,970.299988,0,1000,?,?,?,?,?,?,?,?
17318,'2019/02/25 20:20:31:743',18,85.099998,234,970.400024,0,1000,?,?,?,?,?,?,?,?
17319,'2019/02/25 20:20:31:758',18,84.400002,234,970.400024,0,1000,?,?,?,?,?,?,?,?
17320,'2019/02/25 20:20:31:758',18,84.300003,234.300003,970.400024,0,1000,?,?,?,?,?,?,?,?
17321,'2019/02/25 20:20:31:758',18,84.199997,234.199997,970.400024,0,1000,?,?,?,?,?,?,?,?
17322,'2019/02/25 20:20:31:758',18,84.5,234.100006,970.400024,0,1000,?,?,?,?,?,?,?,?
17323,'2019/02/25 20:20:31:773',18,84.800003,233.199997,970.400024,0,1000,?,?,?,?,?,?,?,?
17324,'2019/02/25 20:20:31:773',18,85.199997,232.300003,970.400024,0,1000,?,?,?,?,?,?,?,?
17325,'2019/02/25 20:20:31:773',18,85.599998,231.399994,970.299988,0,1000,?,?,?,?,?,?,?,?
17326,'2019/02/25 20:20:31:773',18,85.5,230.899994,970.200012,0,1000,?,?,?,?,?,?,?,?
17327,'2019/02/25 20:20:31:789',18,85.400002,230.899994,970.099976,0,1000,?,?,?,?,?,?,?,?
17328,'2019/02/25 20:20:31:789',18,85.300003,230.899994,970,0,1000,?,?,?,?,?,?,?,?
17329,'2019/02/25 20:20:31:789',18,85.199997,230.899994,970,0,1000,?,?,?,?,?,?,?,?
17330,'2019/02/25 20:20:31:789',18,85.300003,230.600006,970,0,1000,?,?,?,?,?,?,?,?
17331,'2019/02/25 20:20:31:805',18,85.400002,229.800003,970,0,1000,?,?,?,?,?,?,?,?
17332,'2019/02/25 20:20:31:805',18,85.099998,229,970,0,1000,?,?,?,?,?,?,?,?
17333,'2019/02/25 20:20:31:805',18,84.800003,229,970,0,1000,?,?,?,?,?,?,?,?
17334,'2019/02/25 20:20:31:805',18,85.099998,229,970,0,1000,?,?,?,?,?,?,?,?
17335,'2019/02/25 20:20:31:805',18,85.400002,229.100006,970,0,1000,?,?,?,?,?,?,?,?
17336,'2019/02/25 20:20:31:805',18,86.199997,229.199997,970,0,1000,?,?,?,?,?,?,?,?
17337,'2019/02/25 20:20:31:805',18,87,228.800003,970,0,1000,?,?,?,?,?,?,?,?
17338,'2019/02/25 20:20:31:805',18,88.400002,228.399994,970,0,1000,?,?,?,?,?,?,?,?
17339,'2019/02/25 20:20:31:833',18,89.800003,227.399994,970,0,1000,?,?,?,?,?,?,?,?
17340,'2019/02/25 20:20:31:833',18,91,226.399994,970,0,1000,?,?,?,?,?,?,?,?
17341,'2019/02/25 20:20:31:833',18,92.199997,225.899994,970,0,1000,?,?,?,?,?,?,?,?
17342,'2019/02/25 20:20:31:833',18,93,225.399994,970,0,1000,?,?,?,?,?,?,?,?
17343,'2019/02/25 20:20:31:848',18,93.800003,225.199997,970,0,1000,?,?,?,?,?,?,?,?
17344,'2019/02/25 20:20:31:848',18,94,225,970,0,1000,?,?,?,?,?,?,?,?
17345,'2019/02/25 20:20:31:864',18,94.199997,224.199997,970,0,1000,?,?,?,?,?,?,?,?
17346,'2019/02/25 20:20:31:864',18,94.400002,223.399994,970,0,1000,?,?,?,?,?,?,?,?
17347,'2019/02/25 20:20:31:864',18,94.599998,222.600006,970,0,1000,?,?,?,?,?,?,?,?
17348,'2019/02/25 20:20:31:864',18,94.099998,221.800003,970,0,1000,?,?,?,?,?,?,?,?
17349,'2019/02/25 20:20:31:878',18,93.599998,221.699997,970,0,1000,?,?,?,?,?,?,?,?
17350,'2019/02/25 20:20:31:878',18,93.099998,221.600006,970,0,1000,?,?,?,?,?,?,?,?
17351,'2019/02/25 20:20:31:878',18,92.599998,221.5,970,0,1000,?,?,?,?,?,?,?,?
17352,'2019/02/25 20:20:31:878',18,92.800003,221.399994,970,0,1000,?,?,?,?,?,?,?,?
17353,'2019/02/25 20:20:31:893',18,93,220.399994,970,0,1000,?,?,?,?,?,?,?,?
17354,'2019/02/25 20:20:31:893',18,93.199997,219.399994,970,0,1000,?,?,?,?,?,?,?,?
17355,'2019/02/25 20:20:31:893',18,93.400002,218.899994,970,0,1000,?,?,?,?,?,?,?,?
17356,'2019/02/25 20:20:31:893',18,93.099998,218.399994,970,0,1000,?,?,?,?,?,?,?,?
17357,'2019/02/25 20:20:31:910',18,92.800003,218.300003,970,0,1000,?,?,?,?,?,?,?,?
17358,'2019/02/25 20:20:31:910',18,92.599998,218.199997,970,0,1000,?,?,?,?,?,?,?,?
17359,'2019/02/25 20:20:31:910',18,92.400002,218,970,0,1000,?,?,?,?,?,?,?,?
17360,'2019/02/25 20:20:31:910',18,92.400002,217.800003,970,0,1000,?,?,?,?,?,?,?,?
17361,'2019/02/25 20:20:31:923',18,92.400002,217.300003,970,0,1000,?,?,?,?,?,?,?,?
17362,'2019/02/25 20:20:31:923',18,92.099998,216.800003,970,0,1000,?,?,?,?,?,?,?,?
17363,'2019/02/25 20:20:31:923',18,91.800003,216.899994,970,0,1000,?,?,?,?,?,?,?,?
17364,'2019/02/25 20:20:31:940',18,91.5,217.199997,970,0,1000,?,?,?,?,?,?,?,?
17365,'2019/02/25 20:20:31:940',18,91.199997,217.5,970,0,1000,?,?,?,?,?,?,?,?
17366,'2019/02/25 20:20:31:940',18,91.400002,217.800003,970,0,1000,?,?,?,?,?,?,?,?
17367,'2019/02/25 20:20:31:954',18,91.599998,217.300003,970,0,1000,?,?,?,?,?,?,?,?
17368,'2019/02/25 20:20:31:954',18,91.800003,216.800003,970,0,1000,?,?,?,?,?,?,?,?
17369,'2019/02/25 20:20:31:954',18,91.599998,216.300003,970,0,1000,?,?,?,?,?,?,?,?
17370,'2019/02/25 20:20:31:969',18,91.199997,216.199997,970,0,1000,?,?,?,?,?,?,?,?
17371,'2019/02/25 20:20:31:969',18,90.800003,216.399994,970,0,1000,?,?,?,?,?,?,?,?
17372,'2019/02/25 20:20:31:969',18,90.400002,216.600006,970,0,1000,?,?,?,?,?,?,?,?
17373,'2019/02/25 20:20:31:969',18,89.599998,216.800003,970,0,1000,?,?,?,?,?,?,?,?
17374,'2019/02/25 20:20:31:984',18,88.800003,216.399994,970,0,1000,?,?,?,?,?,?,?,?
17375,'2019/02/25 20:20:31:984',18,88,216,970,0,1000,?,?,?,?,?,?,?,?
17376,'2019/02/25 20:20:31:984',18,87.400002,215.600006,970,0,1000,?,?,?,?,?,?,?,?
17377,'2019/02/25 20:20:31:999',18,86.800003,215.600006,970.099976,0,1000,?,?,?,?,?,?,?,?
17378,'2019/02/25 20:20:31:999',18,86.199997,216.199997,970.200012,0,1000,?,?,?,?,?,?,?,?
17379,'2019/02/25 20:20:31:999',18,86,216.800003,970.299988,0,1000,?,?,?,?,?,?,?,?
17380,'2019/02/25 20:20:31:999',18,85.800003,217,970.400024,0,1000,?,?,?,?,?,?,?,?
17381,'2019/02/25 20:20:31:999',18,86,217.199997,970.5,0,1000,?,?,?,?,?,?,?,?
17382,'2019/02/25 20:20:32:013',18,86.199997,216.699997,970.599976,0,1000,?,?,?,?,?,?,?,?
17383,'2019/02/25 20:20:32:013',18,86.800003,216.199997,970.700012,0,1000,?,?,?,?,?,?,?,?
17384,'2019/02/25 20:20:32:013',18,86.900002,216.100006,970.799988,0,1000,?,?,?,?,?,?,?,?
17385,'2019/02/25 20:20:32:029',18,87,216.600006,970.900024,0,1000,?,?,?,?,?,?,?,?
17386,'2019/02/25 20:20:32:029',18,86.900002,217.100006,971,0,1000,?,?,?,?,?,?,?,?
17387,'2019/02/25 20:20:32:029',18,86.699997,217.600006,971,0,1000,?,?,?,?,?,?,?,?
17388,'2019/02/25 20:20:32:045',18,86.5,217.199997,971,0,1000,?,?,?,?,?,?,?,?
17389,'2019/02/25 20:20:32:045',18,86.300003,216.800003,971,0,1000,?,?,?,?,?,?,?,?
17390,'2019/02/25 20:20:32:045',18,86.099998,216.399994,971,0,1000,?,?,?,?,?,?,?,?
17391,'2019/02/25 20:20:32:045',18,85.599998,216,971,0,1000,?,?,?,?,?,?,?,?
17392,'2019/02/25 20:20:32:045',18,85.099998,216.699997,971,0,1000,?,?,?,?,?,?,?,?
17393,'2019/02/25 20:20:32:045',18,84.800003,217.399994,971,0,1000,?,?,?,?,?,?,?,?
17394,'2019/02/25 20:20:32:073',18,85,217.600006,971,0,1000,?,?,?,?,?,?,?,?
17395,'2019/02/25 20:20:32:073',18,85.199997,217.199997,971,0,1000,?,?,?,?,?,?,?,?
17396,'2019/02/25 20:20:32:073',18,85.400002,216.800003,971,0,1000,?,?,?,?,?,?,?,?
17397,'2019/02/25 20:20:32:073',18,85,216.399994,971,0,1000,?,?,?,?,?,?,?,?
17398,'2019/02/25 20:20:32:089',18,84.599998,216.300003,970.900024,0,1000,?,?,?,?,?,?,?,?
17399,'2019/02/25 20:20:32:089',18,84.199997,216.899994,970.799988,0,1000,?,?,?,?,?,?,?,?
17400,'2019/02/25 20:20:32:089',18,84,217.5,970.700012,0,1000,?,?,?,?,?,?,?,?
17401,'2019/02/25 20:20:32:104',18,83.699997,218.100006,970.700012,0,1000,?,?,?,?,?,?,?,?
17402,'2019/02/25 20:20:32:104',18,83.400002,218,970.700012,0,1000,?,?,?,?,?,?,?,?
17403,'2019/02/25 20:20:32:104',18,82.900002,217.899994,970.700012,0,1000,?,?,?,?,?,?,?,?
17404,'2019/02/25 20:20:32:104',18,82.400002,218.300003,970.700012,0,1000,?,?,?,?,?,?,?,?
17405,'2019/02/25 20:20:32:104',18,82.400002,218.699997,970.700012,0,1000,?,?,?,?,?,?,?,?
17406,'2019/02/25 20:20:32:119',18,82.400002,219.699997,970.700012,0,1000,?,?,?,?,?,?,?,?
17407,'2019/02/25 20:20:32:119',18,83.099998,220.699997,970.700012,0,1000,?,?,?,?,?,?,?,?
17408,'2019/02/25 20:20:32:119',18,83.800003,221.699997,970.799988,0,1000,?,?,?,?,?,?,?,?
17409,'2019/02/25 20:20:32:119',18,85,222,970.900024,0,1000,?,?,?,?,?,?,?,?
17410,'2019/02/25 20:20:32:133',18,86,221.800003,971,0,1000,?,?,?,?,?,?,?,?
17411,'2019/02/25 20:20:32:133',18,87,221.600006,971,0,1000,?,?,?,?,?,?,?,?
